,journal_title,article_title,contributors,year,doi
498,Journal of Climate,Journal of Climate,"['Brian V. Smoliak', 'John M. Wallace', 'Pu Lin', 'Qiang Fu']",2015,10.1175/JCLI-D-14-00111.1
499,Revista Brasileira de Meteorologia,Revista Brasileira de Meteorologia,"['José Maria Brabo Alves', 'Rosane Rodrigues Chaves', 'Jacques Servain', 'Everaldo Barreiros de Souza', 'Emerson Mariano da Silva', 'Antônio Carlos Santana dos Santos', 'Augusto César Barros Barbosa', 'Carlos Jacinto de Oliveira', 'Sérgio Sousa Sombra', 'Alexandre Araújo Costa', 'Francisco Geraldo de Melo Pinheiro']",2014,10.1590/0102-778620130605
500,RBRH,RBRH,"['Renato de Oliveira Fernandes', 'Cleiton da Silva Silveira', 'Ticiana Marinho de Carvalho Studart', 'Francisco de Assis de Souza Filho']",2017,10.1590/2318-0331.011716033
501,Impacts of Urbanization on Land Surface Temperature and Water Quality,Techniques and Methods in Urban Remote Sensing,['various'],2019,10.1002/9781119307303.ch11
502,Journal of Climate,Journal of Climate,"['Rachel R. McCrary', 'David A. Randall']",2010,10.1175/2009JCLI3061.1
503,Climate of the Past,Climate of the Past,"['Yongyun Hu', 'Yan Xia', 'Zhengyu Liu', 'Yuchen Wang', 'Zhengyao Lu', 'Tao Wang']",2020,10.5194/cp-16-199-2020
504,Water Resources Research,Water Resources Research,"['Fubao Sun', 'Michael L. Roderick', 'Wee Ho Lim', 'Graham D. Farquhar']",2011,10.1029/2010WR009829
505,Climate Dynamics,Climate Dynamics,"['Satoru Yokoi', 'Yukari N. Takayabu', 'Johnny C. L. Chan']",2009,10.1007/s00382-009-0593-9
506,Global and Planetary Change,Global and Planetary Change,"['Heiko Paeth', 'Gernot Vogt', 'Andreas Paxian', 'Elke Hertig', 'Stefanie Seubert', 'Jucundus Jacobeit']",2017,10.1016/j.gloplacha.2016.03.003
507,Climatic Change,Climatic Change,"['V. C. Khon', 'I. I. Mokhov', 'M. Latif', 'V. A. Semenov', 'W. Park']",2010,10.1007/s10584-009-9683-2
508,International Journal of Climatology,International Journal of Climatology,"['Suzan L. Lapp', 'Jeannine-Marie St. Jacques', 'Elaine M. Barrow', 'David J. Sauchyn']",2012,10.1002/joc.2364
509,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['H. Schmidt', 'S. Rast', 'F. Bunzel', 'M. Esch', 'M. Giorgetta', 'S. Kinne', 'T. Krismer', 'G. Stenchikov', 'C. Timmreck', 'L. Tomassini', 'M. Walz']",2013,10.1002/jame.20014
510,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Camille Risi', 'David Noone', 'John Worden', 'Christian Frankenberg', 'Gabriele Stiller', 'Michael Kiefer', 'Bernd Funke', 'Kaley Walker', 'Peter Bernath', 'Matthias Schneider', 'Sandrine Bony', 'Jeonghoon Lee', 'Derek Brown', 'Christophe Sturm']",2012,10.1029/2011JD016623
511,Atmosphere,Atmosphere,"['Gnim Tchalim Gnitou', 'Tinghuai Ma', 'Guirong Tan', 'Brian Ayugi', 'Isaac Kwesi Nooni', 'Alia Alabdulkarim', 'Yuan Tian']",2019,10.3390/atmos10120802
512,Climatic Change,Climatic Change,"['Stefan Fronzek', 'Timothy R. Carter', 'Jouni Räisänen', 'Leena Ruokolainen', 'Miska Luoto']",2010,10.1007/s10584-009-9679-y
513,Journal of Geophysical Research,Journal of Geophysical Research,"['Hiroaki Kawase', 'Takao Yoshikane', 'Masayuki Hara', 'Fujio Kimura', 'Tetsuzo Yasunari', 'Borjiginte Ailikun', 'Hiroaki Ueda', 'Tomoshige Inoue']",2009,10.1029/2009JD011803
514,Journal of Climate,Journal of Climate,"['Carol F. McSweeney', 'Richard G. Jones', 'Ben B. B. Booth']",2012,10.1175/JCLI-D-11-00526.1
515,Nature Climate Change,Nature Climate Change,"['Yukiko Hirabayashi', 'Roobavannan Mahendran', 'Sujan Koirala', 'Lisako Konoshima', 'Dai Yamazaki', 'Satoshi Watanabe', 'Hyungjun Kim', 'Shinjiro Kanae']",2013,10.1038/nclimate1911
516,Climate Change in the West Asia and North Africa Region,Climate Change and Food Security in West Asia and North Africa,"['Mannava V. K. Sivakumar', 'Alex C. Ruane', 'Jose Camacho']",2013,10.1007/978-94-007-6751-5_1
517,Australian Journal of Grape and Wine Research,Australian Journal of Grape and Wine Research,"['L.B. Webb', 'I. Watterson', 'J. Bhend', 'P.H. Whetton', 'E.W.R. Barlow']",2013,10.1111/ajgw.12045
518,Chinese Science Bulletin,Chinese Science Bulletin,"['MingXing Li', 'ZhuGuo Ma']",2013,10.1007/s11434-012-5428-0
519,Journal of Hydrometeorology,Journal of Hydrometeorology,['Mark R. Jury'],2009,10.1175/2008JHM1054.1
520,Scientific Reports,Scientific Reports,"['Assaf Hochman', 'Thaddeus D. Komacek', 'Paolo De Luca']",2023,10.1038/s41598-023-38026-8
521,Climate,Climate,"['Obed M. Ogega', 'Benjamin A. Gyampoh', 'Malcolm N. Mistry']",2020,10.3390/cli8120143
522,Annals of the Association of American Geographers,Annals of the Association of American Geographers,"['Corinne Valdivia', 'Anji Seth', 'Jere L. Gilles', 'Magali García', 'Elizabeth Jiménez', 'Jorge Cusicanqui', 'Fredy Navia', 'Edwin Yucra']",2010,10.1080/00045608.2010.500198
523,Climate Dynamics,Climate Dynamics,"['Pierfrancesco Da Ronco', 'Carlo De Michele', 'Myriam Montesarchio', 'Paola Mercogliano']",2016,10.1007/s00382-016-3054-2
524,Climate Dynamics,Climate Dynamics,"['Daniel Williamson', 'Michael Goldstein', 'Lesley Allison', 'Adam Blaker', 'Peter Challenor', 'Laura Jackson', 'Kuniko Yamazaki']",2013,10.1007/s00382-013-1896-4
525,Extremes,Extremes,['Michael Wehner'],2010,10.1007/s10687-010-0105-7
526,Journal of Climate,Journal of Climate,"['Christian Kerkhoff', 'Hans R. Künsch', 'Christoph Schär']",2014,10.1175/JCLI-D-13-00716.1
527,Climatic Change,Climatic Change,"['John Riverson', 'Robert Coats', 'Mariza Costa-Cabral', 'Michael Dettinger', 'John Reuter', 'Goloka Sahoo', 'Geoffrey Schladow']",2013,10.1007/s10584-012-0629-8
528,Water,Water,"['Leydson G. Dantas', 'Carlos A. C. dos Santos', 'Celso A. G. Santos', 'Eduardo S. P. R. Martins', 'Lincoln M. Alves']",2022,10.3390/w14244118
529,Russian Meteorology and Hydrology,Russian Meteorology and Hydrology,"['V. P. Meleshko', 'V. M. Kattsov', 'V. M. Mirvis', 'V. A. Govorkova', 'T. V. Pavlova']",2008,10.3103/S1068373908060010
530,Journal of Climate,Journal of Climate,"['Yanhong Gao', 'Jianwei Xu', 'Deliang Chen']",2015,10.1175/JCLI-D-14-00300.1
531,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['A. F. Lutz', 'W. W. Immerzeel', 'A. Gobiet', 'F. Pellicciotti', 'M. F. P. Bierkens']",2013,10.5194/hess-17-3661-2013
532,Climatic Change,Climatic Change,"['Xianli Wang', 'Dan K. Thompson', 'Ginny A. Marshall', 'Cordy Tymstra', 'Richard Carr', 'Mike D. Flannigan']",2015,10.1007/s10584-015-1375-5
533,Climate Dynamics,Climate Dynamics,"['José A. Posada-Marín', 'Angela M. Rendón', 'Juan F. Salazar', 'John F. Mejía', 'Juan Camilo Villegas']",2019,10.1007/s00382-018-4403-0
534,Climate Dynamics,Climate Dynamics,"['Stephanie J. Johnson', 'Richard C. Levine', 'Andrew G. Turner', 'Gill M. Martin', 'Steven J. Woolnough', 'Reinhard Schiemann', 'Matthew S. Mizielinski', 'Malcolm J. Roberts', 'Pier Luigi Vidale', 'Marie-Estelle Demory', 'Jane Strachan']",2016,10.1007/s00382-015-2614-1
535,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Jennifer Nakamura', 'Suzana J. Camargo', 'Adam H. Sobel', 'Naomi Henderson', 'Kerry A. Emanuel', 'Arun Kumar', 'Timothy E. LaRow', 'Hiroyuki Murakami', 'Malcolm J. Roberts', 'Enrico Scoccimarro', 'Pier Luigi Vidale', 'Hui Wang', 'Michael F. Wehner', 'Ming Zhao']",2017,10.1002/2017JD027007
536,Journal of Climate,Journal of Climate,['Kingtse C. Mo'],2010,10.1175/2010JCLI3553.1
537,Bulletin of the American Meteorological Society,Bulletin of the American Meteorological Society,['Gary M. Lackmann'],2015,10.1175/BAMS-D-14-00123.1
538,International Journal of Environmental Health Research,International Journal of Environmental Health Research,['Mark R. Jury'],2008,10.1080/09603120701849836
539,Science,Science,"['Amy C. Clement', 'Robert Burgman', 'Joel R. Norris']",2009,10.1126/science.1171255
540,Journal of Climate,Journal of Climate,['Alessandra Giannini'],2010,10.1175/2009JCLI3123.1
541,Journal of the Meteorological Society of Japan. Ser. II,Journal of the Meteorological Society of Japan. Ser. II,['Kozo NINOMIYA'],2012,10.2151/jmsj.2012-A17
542,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Curt Covey', 'Donald D. Lucas', 'John Tannahill', 'Xabier Garaizar', 'Richard Klein']",2013,10.1002/jame.20040
543,Journal of Climate,Journal of Climate,"['Baird Langenbrunner', 'J. David Neelin', 'Benjamin R. Lintner', 'Bruce T. Anderson']",2015,10.1175/JCLI-D-14-00800.1
544,Nature Climate Change,Nature Climate Change,"['David J. Frame', 'Dáithí A. Stone']",2013,10.1038/nclimate1763
545,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Hannah Zanowski', 'Alexandra Jahn', 'Marika M. Holland']",2021,10.1029/2020JC016930
546,Geophysical Research Letters,Geophysical Research Letters,"['A. Barkhordarian', 'H. von Storch', 'E. Zorita']",2012,10.1029/2012GL053026
547,Journal of Climate,Journal of Climate,"['Judah Cohen', 'Mathew Barlow', 'Kazuyuki Saito']",2009,10.1175/2009JCLI2931.1
548,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Ying Zhang', 'Huijun Wang', 'Jianqi Sun', 'Helge Drange']",2010,10.1007/s00376-010-9096-1
549,Environmental Research Letters,Environmental Research Letters,"['I Mahlstein', 'R Knutti', 'S Solomon', 'R W Portmann']",2011,10.1088/1748-9326/6/3/034009
550,Climate Dynamics,Climate Dynamics,"['A. B. A. Slangen', 'C. A. Katsman', 'R. S. W. van de Wal', 'L. L. A. Vermeersen', 'R. E. M. Riva']",2012,10.1007/s00382-011-1057-6
551,Journal of Climate,Journal of Climate,"['Bhaskar Jha', 'Arun Kumar']",2009,10.1175/2008JCLI2495.1
552,Annals of Environmental Science and Toxicology,Annals of Environmental Science and Toxicology,"['HU Ramirez-Sanchez', 'AL Fajardo-Montiel', 'ME Garcia Guadalupe']",2021,10.17352/aest.000029
553,Bulletin of the American Meteorological Society,Bulletin of the American Meteorological Society,"['S. Gualdi', 'S. Somot', 'L. Li', 'V. Artale', 'M. Adani', 'A. Bellucci', 'A. Braun', 'S. Calmanti', 'A. Carillo', ""A. Dell'Aquila"", 'M. Déqué', 'C. Dubois', 'A. Elizalde', 'A. Harzallah', 'D. Jacob', ""B. L'Hévéder"", 'W. May', 'P. Oddo', 'P. Ruti', 'A. Sanna', 'G. Sannino', 'E. Scoccimarro', 'F. Sevault', 'A. Navarra']",2013,10.1175/BAMS-D-11-00136.1
554,Philosophy of Science,Philosophy of Science,"['Casey Helgeson', 'Vivek Srikrishnan', 'Klaus Keller', 'Nancy Tuana']",2021,10.1086/711501
555,Journal of Climate,Journal of Climate,"['Jeanne M. Thibeault', 'Anji Seth']",2014,10.1175/JCLI-D-12-00846.1
556,Advances in Water Resources,Advances in Water Resources,"['Mou Leong Tan', 'Philip W. Gassman', 'Xiaoying Yang', 'James Haywood']",2020,10.1016/j.advwatres.2020.103662
557,Atmosphere-Ocean,Atmosphere-Ocean,"['Barbara Casati', 'Ramon de Elía']",2014,10.1080/07055900.2014.886179
558,Atmospheric Research,Atmospheric Research,['Sarah E. Perkins'],2015,10.1016/j.atmosres.2015.05.014
559,Hydrology,Hydrology,"['Felipe Quintero', 'Ricardo Mantilla', 'Christopher Anderson', 'David Claman', 'Witold Krajewski']",2018,10.3390/hydrology5010019
560,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Xu Yue', 'Susanna Strada', 'Nadine Unger', 'Aihui Wang']",2017,10.5194/acp-17-13699-2017
561,Water Resources,Water Resources,"['A. G. Geordiadi', 'I. P. Milyukova', 'E. A. Kashutina']",2020,10.1134/S0097807820060068
562,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Zishan Qiu', 'Zexun Wei', 'Xunwei Nie', 'Tengfei Xu']",2021,10.1029/2020JC016872
563,Environmental Research Letters,Environmental Research Letters,"['Z R J Nicholls', 'R Gieseke', 'J Lewis', 'A Nauels', 'M Meinshausen']",2020,10.1088/1748-9326/ab83af
564,International Journal of Climatology,International Journal of Climatology,"['Carla Gulizia', 'Inés Camilloni']",2015,10.1002/joc.4005
565,Climate Dynamics,Climate Dynamics,"['William Cabos', 'Dmitry V. Sein', 'Joaquim G. Pinto', 'Andreas H. Fink', 'Nikolay V. Koldunov', 'Francisco Alvarez', 'Alfredo Izquierdo', 'Noel Keenlyside', 'Daniela Jacob']",2017,10.1007/s00382-016-3319-9
566,International Journal of Climatology,International Journal of Climatology,"['Kyuhyun Byun', 'Alan F. Hamlet']",2018,10.1002/joc.5388
567,Agricultural and Forest Meteorology,Agricultural and Forest Meteorology,"['Laura K. Gray', 'John H. Russell', 'Alvin D. Yanchuk', 'Barbara J. Hawkins']",2013,10.1016/j.agrformet.2013.04.023
568,Nature Geoscience,Nature Geoscience,"['Christopher R. Schwalm', 'Christopher A. Williams', 'Kevin Schaefer', 'Dennis Baldocchi', 'T. Andrew Black', 'Allen H. Goldstein', 'Beverly E. Law', 'Walter C. Oechel', 'Kyaw Tha Paw U', 'Russel L. Scott']",2012,10.1038/ngeo1529
569,Journal of Hydrology: Regional Studies,Journal of Hydrology: Regional Studies,"['Hyung-Il Eum', 'Babak Fajard', 'Tom Tang', 'Anil Gupta']",2023,10.1016/j.ejrh.2023.101390
570,Nature Climate Change,Nature Climate Change,"['Lixin Wu', 'Wenju Cai', 'Liping Zhang', 'Hisashi Nakamura', 'Axel Timmermann', 'Terry Joyce', 'Michael J. McPhaden', 'Michael Alexander', 'Bo Qiu', 'Martin Visbeck', 'Ping Chang', 'Benjamin Giese']",2012,10.1038/nclimate1353
571,Agricultural and Forest Meteorology,Agricultural and Forest Meteorology,"['Carlos Angulo', 'Reimund Rötter', 'Reiner Lock', 'Andreas Enders', 'Stefan Fronzek', 'Frank Ewert']",2013,10.1016/j.agrformet.2012.11.017
572,Climate Modeling,Handbook of Environmental Engineering,['Huei-Ping Huang'],2018,10.1002/9781119304418.ch4
573,Journal of Climate,Journal of Climate,"['Axel Lauer', 'Chunxi Zhang', 'Oliver Elison-Timm', 'Yuqing Wang', 'Kevin Hamilton']",2013,10.1175/JCLI-D-13-00126.1
574,Computing in Science & Engineering,Computing in Science & Engineering,"['Harrison B. Smith', 'Amy Pielow', 'Adithya Jayakumar', 'Matteo Muratori', 'B.J. Yurkovich', 'Ramteen Sioshansi', 'Ashok Krishnamurthy', 'Giorgio Rizzoni', 'Matthew C. Roberts']",2014,10.1109/MCSE.2013.48
575,Agricultural Water Management,Agricultural Water Management,"['Pedro Valverde', 'Mário de Carvalho', 'Ricardo Serralheiro', 'Rodrigo Maia', 'Vanessa Ramos', 'Bruno Oliveira']",2015,10.1016/j.agwat.2014.11.008
576,Energy Strategy Reviews,Energy Strategy Reviews,"['Shankar Chandramowli', 'Frank A. Felder', 'Nancy Mantell', 'Will Irving', 'Joseph Seneca']",2016,10.1016/j.esr.2016.05.002
577,Climate Dynamics,Climate Dynamics,"['Vincent Echevin', 'Katerina Goubanova', 'Ali Belmadani', 'Boris Dewitte']",2012,10.1007/s00382-011-1085-2
578,JAWRA Journal of the American Water Resources Association,JAWRA Journal of the American Water Resources Association,"['Philippe Riboust', 'François Brissette']",2015,10.1111/jawr.12271
579,Journal of Climate,Journal of Climate,"['Neil F. Tandon', 'Paul J. Kushner']",2015,10.1175/JCLI-D-14-00664.1
580,The Holocene,The Holocene,"['Amy M Featherstone', 'Paul G Butler', 'Bernd R Schöne', 'Melita Peharda', 'Julien Thébault']",2020,10.1177/0959683619865592
581,Climate Research,Climate Research,"['X Yu', 'G Bhatt', 'CJ Duffy', 'DH Wardrop', 'RG Najjar', 'AC Ross', 'M Rydzik']",2015,10.3354/cr01348
582,Journal of Hydrology,Journal of Hydrology,"['Linyin Cheng', 'Amir AghaKouchak']",2015,10.1016/j.jhydrol.2014.12.025
583,Geophysical Research Letters,Geophysical Research Letters,"['S. Suweis', 'M. Konar', 'C. Dalin', 'N. Hanasaki', 'A. Rinaldo', 'I. Rodriguez-Iturbe']",2011,10.1029/2011GL046837
584,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Maria T. Kavanaugh', 'Jennie E. Rheuban', 'Kelly M. A. Luis', 'Scott C. Doney']",2017,10.1002/2017JC012953
585,Geophysical Research Letters,Geophysical Research Letters,"['F. Laliberté', 'O. Pauluis']",2010,10.1029/2010GL045007
586,"Acta Agriculturae Scandinavica, Section A - Animal Science","Acta Agriculturae Scandinavica, Section A - Animal Science","['R. P. Rötter', 'J. G. Höhn', 'S. Fronzek']",2012,10.1080/09064702.2013.793735
587,Geophysical Research Letters,Geophysical Research Letters,"['Mio Matsueda', 'Hirokazu Endo']",2017,10.1002/2017GL073336
588,SOLA,SOLA,"['Satoru Yokoi', 'Chiharu Takahashi', 'Kazuaki Yasunaga', 'Ryuichi Shirooka']",2012,10.2151/sola.2012-034
589,Annals of the Association of American Geographers,Annals of the Association of American Geographers,['Timothy W. Hawkins'],2015,10.1080/00045608.2015.1039108
590,Climate Dynamics,Climate Dynamics,"['Daniel F. Steinhoff', 'Andrew J. Monaghan', 'Martyn P. Clark']",2015,10.1007/s00382-014-2196-3
591,Journal of the Meteorological Society of Japan. Ser. II,Journal of the Meteorological Society of Japan. Ser. II,"['Tomoshige INOUE', 'Hiroaki UEDA']",2012,10.2151/jmsj.2012-601
592,Climate Dynamics,Climate Dynamics,"['Emanuele Di Carlo', 'Paolo Ruggieri', 'Paolo Davini', 'Stefano Tibaldi', 'Susanna Corti']",2022,10.1007/s00382-022-06261-w
593,Geophysical Research Letters,Geophysical Research Letters,['Ryo Mizuta'],2012,10.1029/2012GL053032
594,Theoretical and Applied Climatology,Theoretical and Applied Climatology,"['Yanmin Yang', 'De Li Liu', 'Muhuddin Rajin Anwar', 'Garry O’Leary', 'Ian Macadam', 'Yonghui Yang']",2016,10.1007/s00704-015-1376-3
595,Journal of Fish and Wildlife Management,Journal of Fish and Wildlife Management,"['Chad B. Wilsey', 'Joshua J. Lawler', 'Edwin P. Maurer', 'Donald McKenzie', 'Patricia A. Townsend', 'Richard Gwozdz', 'James A. Freund', 'Keala Hagmann', 'Karen M. Hutten']",2013,10.3996/062012-JFWM-055
596,International Journal of Environmental Research and Public Health,International Journal of Environmental Research and Public Health,"['Benjamin F. Zaitchik', 'Belay Simane', 'Shahid Habib', 'Martha C. Anderson', 'Mutlu Ozdogan', 'Jeremy D. Foltz']",2012,10.3390/ijerph9020435
597,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Stephen A. Klein', 'Yuying Zhang', 'Mark D. Zelinka', 'Robert Pincus', 'James Boyle', 'Peter J. Gleckler']",2013,10.1002/jgrd.50141
598,PLOS ONE,PLOS ONE,"['Richard R. Schneider', 'Erin M. Bayne', 'Paul Adam']",2015,10.1371/journal.pone.0126918
599,Journal of Climate,Journal of Climate,"['Reto Knutti', 'Reinhard Furrer', 'Claudia Tebaldi', 'Jan Cermak', 'Gerald A. Meehl']",2010,10.1175/2009JCLI3361.1
600,"Iranian Journal of Science and Technology, Transactions A: Science","Iranian Journal of Science and Technology, Transactions A: Science","['M. J. Nazemosadat', 'V. Ravan', 'E. Kahya', 'H. Ghaedamini']",2016,10.1007/s40995-016-0009-8
601,Climate Dynamics,Climate Dynamics,"['D. Sidorenko', 'T. Rackow', 'T. Jung', 'T. Semmler', 'D. Barbi', 'S. Danilov', 'K. Dethloff', 'W. Dorn', 'K. Fieg', 'H. F. Goessling', 'D. Handorf', 'S. Harig', 'W. Hiller', 'S. Juricke', 'M. Losch', 'J. Schröter', 'D. V. Sein', 'Q. Wang']",2015,10.1007/s00382-014-2290-6
602,Journal of Climate,Journal of Climate,"['Sara A. Rauscher', 'Xiaoyan Jiang', 'Allison Steiner', 'A. Park Williams', 'D. Michael Cai', 'Nathan G. McDowell']",2015,10.1175/JCLI-D-14-00528.1
603,IEEE Systems Journal,IEEE Systems Journal,"['Xuan Yu', 'Christopher Duffy', 'Yolanda Gil', 'Lorne Leonard', 'Gopal Bhatt', 'Evan Thomas']",2016,10.1109/JSYST.2015.2484219
604,Journal of Meteorological Research,Journal of Meteorological Research,"['Tianjun Zhou', 'Liwei Zou', 'Bo Wu', 'Chenxi Jin', 'Fengfei Song', 'Xiaolong Chen', 'Lixia Zhang']",2014,10.1007/s13351-014-4501-9
605,Journal of Climate,Journal of Climate,"['Jacola A. Roman', 'Robert O. Knuteson', 'Steven A. Ackerman', 'David C. Tobin', 'Henry E. Revercomb']",2012,10.1175/JCLI-D-11-00570.1
606,Journal of Geophysical Research,Journal of Geophysical Research,"['Camille Risi', 'Sandrine Bony', 'Françoise Vimeux', 'Jean Jouzel']",2010,10.1029/2009JD013255
607,Geophysical Research Letters,Geophysical Research Letters,['A. E. Dessler'],2011,10.1029/2011GL049236
608,Journal of Water and Climate Change,Journal of Water and Climate Change,"['Kumari Vandana', 'Adlul Islam', 'P. Parth Sarthi', 'Alok K. Sikka', 'Hemlata Kapil']",2019,10.2166/wcc.2018.129
609,Theoretical and Applied Climatology,Theoretical and Applied Climatology,['Frida A-M. Bender'],2011,10.1007/s00704-011-0411-2
610,Journal of Climate,Journal of Climate,"['Hiroyuki Murakami', 'Bin Wang']",2010,10.1175/2010JCLI3338.1
611,Bulletin of the American Meteorological Society,Bulletin of the American Meteorological Society,"['Daniel B. Williamson', 'Philip G. Sansom']",2019,10.1175/BAMS-D-19-0131.1
612,Climate Dynamics,Climate Dynamics,"['Jens Hesselbjerg Christensen', 'Morten A. D. Larsen', 'Ole B. Christensen', 'Martin Drews', 'Martin Stendel']",2019,10.1007/s00382-019-04831-z
613,Nature Climate Change,Nature Climate Change,"['Andrew G. Turner', 'H. Annamalai']",2012,10.1038/nclimate1495
614,Journal of Offshore Mechanics and Arctic Engineering,Journal of Offshore Mechanics and Arctic Engineering,"['I. A. Mosquera-Mosquera', 'Luis V. S. Sagrilo', 'Paulo M. Videiro', 'Fernando J. M. de Sousa']",2022,10.1115/1.4052677
615,JAWRA Journal of the American Water Resources Association,JAWRA Journal of the American Water Resources Association,"['Darren L. Ficklin', 'Iris T. Stewart', 'Edwin P. Maurer']",2012,10.1111/j.1752-1688.2012.00675.x
616,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Maike Sonnewald', 'Redouane Lguensat']",2021,10.1029/2021MS002496
617,Frontiers in Climate,Frontiers in Climate,"['Mári Ândrea Feldman Firpo', 'Bruno dos Santos Guimarães', 'Leydson Galvíncio Dantas', 'Marcelo Guatura Barbosa da Silva', 'Lincoln Muniz Alves', 'Robin Chadwick', 'Marta Pereira Llopart', 'Gilvan Sampaio de Oliveira']",2022,10.3389/fclim.2022.948499
618,Science,Science,"['Richard P. Allan', 'Brian J. Soden']",2008,10.1126/science.1160787
619,Journal of Geophysical Research,Journal of Geophysical Research,"['Axel Schweiger', 'Ron Lindsay', 'Jinlun Zhang', 'Mike Steele', 'Harry Stern', 'Ron Kwok']",2011,10.1029/2011JC007084
620,Climate Dynamics,Climate Dynamics,"['Hua Zhang', 'Guo H. Huang']",2013,10.1007/s00382-012-1490-1
621,Code Design and Quality Control,Earth System Modelling - Volume 2,['Steve Easterbrook'],2012,10.1007/978-3-642-23831-4_6
622,Journal of Water Resources Planning and Management,Journal of Water Resources Planning and Management,"['Joseph J. Barsugli', 'Jason M. Vogel', 'Laurna Kaatz', 'Joel B. Smith', 'Marc Waage', 'Christopher J. Anderson']",2012,10.1061/(ASCE)WR.1943-5452.0000188
623,Hydrology Research,Hydrology Research,"['Darren L. Ficklin', 'Sally L. Letsinger', 'Iris T. Stewart', 'Edwin P. Maurer']",2016,10.2166/nh.2015.101
624,Atmosphere,Atmosphere,"['Xiaoge Xin', 'Tongwen Wu', 'Weihua Jie', 'Jie Zhang']",2021,10.3390/atmos12060762
625,Journal of Climate,Journal of Climate,"['Thomas R. Knutson', 'Joseph J. Sirutis', 'Gabriel A. Vecchi', 'Stephen Garner', 'Ming Zhao', 'Hyeong-Seog Kim', 'Morris Bender', 'Robert E. Tuleya', 'Isaac M. Held', 'Gabriele Villarini']",2013,10.1175/JCLI-D-12-00539.1
626,Journal of the Meteorological Society of Japan. Ser. II,Journal of the Meteorological Society of Japan. Ser. II,"['Michael BLACKBURN', 'Brian J. HOSKINS']",2013,10.2151/jmsj.2013-A01
627,"Simulating Effects of Climate and Vegetation Change on Distributions of Martens and Fishers in the Sierra Nevada, California, Using Maxent and MC1",Global Vegetation Dynamics,"['Wayne D. Spencer', 'Heather Rustigian-Romsos', 'Ken Ferschweiler', 'Dominique Bachelet']",2015,10.1002/9781119011705.ch9
628,JAWRA Journal of the American Water Resources Association,JAWRA Journal of the American Water Resources Association,"['Scott G. Leibowitz', 'Randy L. Comeleo', 'Parker J. Wigington', 'Marc H. Weber', 'Eric A. Sproles', 'Keith A. Sawicz']",2016,10.1111/1752-1688.12402
629,International Journal of Climatology,International Journal of Climatology,"['Kimmo Ruosteenoja', 'Jouni Räisänen', 'Pentti Pirinen']",2011,10.1002/joc.2171
630,Global Change Biology,Global Change Biology,"['James S. Clark', 'David M. Bell', 'Matthew C. Kwit', 'Kai Zhu']",2014,10.1111/gcb.12425
631,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Jee-Hoon Jeong', 'Tinghai Ou', 'Hans W. Linderholm', 'Baek-Min Kim', 'Seong-Joong Kim', 'Jong-Seong Kug', 'Deliang Chen']",2011,10.1029/2011JD015904
632,Earth System Dynamics,Earth System Dynamics,"['P. Dass', 'C. Müller', 'V. Brovkin', 'W. Cramer']",2013,10.5194/esd-4-409-2013
633,Geophysical Research Letters,Geophysical Research Letters,"['Yuying Zhang', 'Shaocheng Xie', 'Curt Covey', 'Donald D. Lucas', 'Peter Gleckler', 'Stephen A. Klein', 'John Tannahill', 'Charles Doutriaux', 'Richard Klein']",2012,10.1029/2012GL052184
634,Geophysical Research Letters,Geophysical Research Letters,"['I. Macadam', 'A. J. Pitman', 'P. H. Whetton', 'G. Abramowitz']",2010,10.1029/2010GL043877
635,JAWRA Journal of the American Water Resources Association,JAWRA Journal of the American Water Resources Association,"['Jonathan Yoder', 'Jennifer Adam', 'Michael Brady', 'Joseph Cook', 'Stephen Katz', 'Shane Johnston', 'Keyvan Malek', 'John McMillan', 'Qingqing Yang']",2017,10.1111/1752-1688.12507
636,PLOS ONE,PLOS ONE,"['Ammara Gull E. Fareen', 'Tariq Mahmood', 'Imran Bodlah', 'Audil Rashid', 'Azeem Khalid', 'Shahid Mahmood', 'Safdar Bashir']",2022,10.1371/journal.pone.0262451
637,International Journal of Climatology,International Journal of Climatology,"['Ram P. Neupane', 'Darren L. Ficklin', 'Jason H. Knouft', 'Nima Ehsani', 'Raj Cibin']",2019,10.1002/joc.5947
638,International Journal of Climatology,International Journal of Climatology,"['Miguel A. Lovino', 'Omar V. Müller', 'Ernesto H. Berbery', 'Gabriela V. Müller']",2018,10.1002/joc.5441
