,journal_title,article_title,contributors,year,doi
95,Environmental Research Letters,Environmental Research Letters,"['Sebastian Brune', 'Maria Esther Caballero Espejo', 'David Marcolino Nielsen', 'Hongmei Li', 'Tatiana Ilyina', 'Johanna Baehr']",2022,10.1088/1748-9326/ac43e1
96,Geoscientific Model Development,Geoscientific Model Development,"['Tian Tian', 'Shuting Yang', 'Mehdi Pasha Karami', 'François Massonnet', 'Tim Kruschke', 'Torben Koenigk']",2021,10.5194/gmd-14-4283-2021
97,TRENDS IN THE SCIENCES,TRENDS IN THE SCIENCES,"['Masao ISHII', 'Shoshiro MINOBE']",2021,10.5363/tits.26.1_28
98,Nature Communications,Nature Communications,"['James S. Risbey', 'Dougal T. Squire', 'Amanda S. Black', 'Timothy DelSole', 'Chiara Lepore', 'Richard J. Matear', 'Didier P. Monselesan', 'Thomas S. Moore', 'Doug Richardson', 'Andrew Schepen', 'Michael K. Tippett', 'Carly R. Tozer']",2021,10.1038/s41467-021-23771-z
99,Geophysical Research Letters,Geophysical Research Letters,"['A. Reintges', 'M. Latif', 'M. H. Bordbar', 'W. Park']",2020,10.1029/2020GL087031
100,Geophysical Research Letters,Geophysical Research Letters,"['Hemant Khatri', 'Richard G. Williams', 'Tim Woollings', 'Doug M. Smith']",2022,10.1029/2022GL101480
101,Geophysical Research Letters,Geophysical Research Letters,"['Saïd Qasmi', 'Christophe Cassou', 'Julien Boé']",2017,10.1002/2017GL074886
102,International Journal of Climatology,International Journal of Climatology,"['Wenqian Tang', 'Xin Geng', 'Yan Zhao', 'Yurong Gao', 'Yiwan Huang', 'Shuchang Ning']",2022,10.1002/joc.7570
103,Climate Dynamics,Climate Dynamics,"['Cheng Sun', 'Yusen Liu', 'Jiaqing Xue', 'Fred Kucharski', 'Jianping Li', 'Xichen Li']",2021,10.1007/s00382-021-05705-z
104,Ocean Dynamics,Ocean Dynamics,"['Sébastien Barthélémy', 'Julien Brajard', 'Laurent Bertino', 'François Counillon']",2022,10.1007/s10236-022-01523-x
105,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Lingling Suo', 'Yongqi Gao', 'Guillaume Gastineau', 'Yu‐Chiao Liang', 'Rohit Ghosh', 'Tian Tian', 'Ying Zhang', 'Young‐Oh Kwon', 'Daniela Matei', 'Odd Helge Otterå', 'Shuting Yang']",2022,10.1029/2022JD036679
106,Journal of Climate,Journal of Climate,"['Yohan Ruprich-Robert', 'Thomas Delworth', 'Rym Msadek', 'Frederic Castruccio', 'Stephen Yeager', 'Gokhan Danabasoglu']",2018,10.1175/JCLI-D-17-0270.1
107,Quarterly Journal of the Royal Meteorological Society,Quarterly Journal of the Royal Meteorological Society,"['Matthew Patterson', ""Christopher O'Reilly"", 'Tim Woollings', 'Antje Weisheimer', 'Bo Wu']",2022,10.1002/qj.4219
108,Climate Dynamics,Climate Dynamics,"['Paul-Arthur Monerie', 'Jon Robson', 'Buwen Dong', 'Nick Dunstone']",2018,10.1007/s00382-017-3935-z
109,Climate Dynamics,Climate Dynamics,"['Ramiro I. Saurral', 'Javier García-Serrano', 'Francisco J. Doblas-Reyes', 'Leandro B. Díaz', 'Carolina S. Vera']",2020,10.1007/s00382-020-05208-3
110,Environmental Research Letters,Environmental Research Letters,"['Andrew R Friedman', 'Massimo A Bollasina', 'Guillaume Gastineau', 'Myriam Khodri']",2021,10.1088/1748-9326/abd587
111,Climate Dynamics,Climate Dynamics,"['George J. Boer', 'Reinel Sospedra-Alfonso']",2019,10.1007/s00382-019-04896-w
112,Climate Dynamics,Climate Dynamics,"['Tianyun Dong', 'Wenjie Dong', 'Taichen Feng', 'Xian Zhu']",2021,10.1007/s00382-020-05461-6
113,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['Eva Sebok', 'Hans Jørgen Henriksen', 'Ernesto Pastén-Zapata', 'Peter Berg', 'Guillaume Thirel', 'Anthony Lemoine', 'Andrea Lira-Loarca', 'Christiana Photiadou', 'Rafael Pimentel', 'Paul Royer-Gaspard', 'Erik Kjellström', 'Jens Hesselbjerg Christensen', 'Jean Philippe Vidal', 'Philippe Lucas-Picher', 'Markus G. Donat', 'Giovanni Besio', 'María José Polo', 'Simon Stisen', 'Yvan Caballero', 'Ilias G. Pechlivanidis', 'Lars Troldborg', 'Jens Christian Refsgaard']",2022,10.5194/hess-26-5605-2022
114,Frontiers in Climate,Frontiers in Climate,"['Danila Volpi', 'Virna L. Meccia', 'Virginie Guemas', 'Pablo Ortega', 'Roberto Bilbao', 'Francisco J. Doblas-Reyes', 'Arthur Amaral', 'Pablo Echevarria', 'Rashed Mahmood', 'Susanna Corti']",2021,10.3389/fclim.2021.681127
