,journal_title,article_title,contributors,year,doi
1537,Journal of Ocean University of China,Journal of Ocean University of China,"['Liyi Wang', 'Qinyu Liu']",2015,10.1007/s11802-015-2535-y
1538,Nature Climate Change,Nature Climate Change,"['Brian C. O’Neill', 'Timothy R. Carter', 'Kristie Ebi', 'Paula A. Harrison', 'Eric Kemp-Benedict', 'Kasper Kok', 'Elmar Kriegler', 'Benjamin L. Preston', 'Keywan Riahi', 'Jana Sillmann', 'Bas J. van Ruijven', 'Detlef van Vuuren', 'David Carlisle', 'Cecilia Conde', 'Jan Fuglestvedt', 'Carole Green', 'Tomoko Hasegawa', 'Julia Leininger', 'Seth Monteith', 'Ramon Pichs-Madruga']",2020,10.1038/s41558-020-00952-0
1539,Journal of Applied Meteorology and Climatology,Journal of Applied Meteorology and Climatology,"['John R. Christy', 'Richard T. McNider']",2016,10.1175/JAMC-D-15-0287.1
1540,Science of The Total Environment,Science of The Total Environment,"['Roland Kaitna', 'David Prenner', 'Matt Switanek', 'Douglas Maraun', 'Markus Stoffel', 'Markus Hrachowitz']",2023,10.1016/j.scitotenv.2023.162227
1541,Forest Ecology and Management,Forest Ecology and Management,"['Fabrina Bolzan Martins', 'Gabriel Wilson Lorena Florêncio', 'Mábele de Cássia Ferreira', 'Flávia Fernanda Azevedo Fagundes', 'Cleverson Henrique de Freitas']",2023,10.1016/j.foreco.2023.120929
1542,Progress in Oceanography,Progress in Oceanography,"['Jason Holt', 'J. Icarus Allen', 'Thomas R. Anderson', 'Robert Brewin', 'Momme Butenschön', 'James Harle', 'Geir Huse', 'Patrick Lehodey', 'Christian Lindemann', 'Laurent Memery', 'Baris Salihoglu', 'Inna Senina', 'Andrew Yool']",2014,10.1016/j.pocean.2014.04.024
1543,Ocean Engineering,Ocean Engineering,"['M. Bernardino', 'M. Gonçalves', 'R.M. Campos', 'C. Guedes Soares']",2023,10.1016/j.oceaneng.2023.114081
1544,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,"['Kevin Schwarzwald', 'Nathan Lenssen']",2022,10.1073/pnas.2208095119
1545,Earth's Future,Earth's Future,"['Maxime Plazzotta', 'Roland Séférian', 'Hervé Douville']",2019,10.1029/2019EF001165
1546,Nature Climate Change,Nature Climate Change,"['Lester Kwiatkowski', 'James C. Orr']",2018,10.1038/s41558-017-0054-0
1547,Advances in Climate Change Research,Advances in Climate Change Research,"['Tian-Yun Dong', 'Wen-Jie Dong', 'Yan Guo', 'Jie-Ming Chou', 'Shi-Li Yang', 'Di Tian', 'Dong-Dong Yan']",2018,10.1016/j.accre.2018.01.003
1548,Geoscientific Model Development,Geoscientific Model Development,"['Eric Larour', 'Daniel Cheng', 'Gilberto Perez', 'Justin Quinn', 'Mathieu Morlighem', 'Bao Duong', 'Lan Nguyen', 'Kit Petrie', 'Silva Harounian', 'Daria Halkides', 'Wayne Hayes']",2017,10.5194/gmd-10-4393-2017
1549,Journal of Climate,Journal of Climate,"['Edmund Kar-Man Chang', 'Albert Man-Wai Yau', 'Rui Zhang']",2022,10.1175/JCLI-D-21-0259.1
1550,Nature,Nature,"['Benjamin Poulter', 'David Frank', 'Philippe Ciais', 'Ranga B. Myneni', 'Niels Andela', 'Jian Bi', 'Gregoire Broquet', 'Josep G. Canadell', 'Frederic Chevallier', 'Yi Y. Liu', 'Steven W. Running', 'Stephen Sitch', 'Guido R. van der Werf']",2014,10.1038/nature13376
1551,Environmental Research Letters,Environmental Research Letters,"['Jiaqing Xue', 'Bingchao Wang', 'Yongkui Yu', 'Jianping Li', 'Cheng Sun', 'Jiangyu Mao']",2022,10.1088/1748-9326/ac5a65
1552,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Josephine R. Brown', 'Robert A. Colman', 'Aurel F. Moise', 'Ian N. Smith']",2013,10.1002/2013JD020290
1553,Hydrology Research,Hydrology Research,"['Xiuqin Yang', 'Bin Yong', 'Zhiguo Yu', 'Yuqing Zhang']",2021,10.2166/nh.2021.151
1554,International Journal of Climatology,International Journal of Climatology,"['Binod Pokharel', 'S.‐Y. Simon Wang', 'Jonathan Meyer', 'Suresh Marahatta', 'Bikash Nepal', 'Yoshimitsu Chikamoto', 'Robert Gillies']",2020,10.1002/joc.6401
1555,Scientific Reports,Scientific Reports,"['Syed Azhar Ali', 'Saran Aadhar', 'Harsh L. Shah', 'Vimal Mishra']",2018,10.1038/s41598-018-30489-4
1556,Climate Research,Climate Research,"['A Grinsted', 'S Jevrejeva', 'REM Riva', 'D Dahl-Jensen']",2015,10.3354/cr01309
1557,Environmental Research Letters,Environmental Research Letters,"['Kishor K Paul', 'Ian Macadam', 'Donna Green', 'David G Regan', 'Richard T Gray']",2021,10.1088/1748-9326/ac2b60
1558,Journal of Hydrology,Journal of Hydrology,"['Tirthankar Roy', 'Juan B. Valdés', 'Bradfield Lyon', 'Eleonora M.C. Demaria', 'Aleix Serrat-Capdevila', 'Hoshin V. Gupta', 'Rodrigo Valdés-Pineda', 'Matej Durcik']",2018,10.1016/j.jhydrol.2018.08.051
1559,Environmental Research Letters,Environmental Research Letters,"['Isabelle Tobin', 'Sonia Jerez', 'Robert Vautard', 'Françoise Thais', 'Erik van Meijgaard', 'Andreas Prein', 'Michel Déqué', 'Sven Kotlarski', 'Cathrine Fox Maule', 'Grigory Nikulin', 'Thomas Noël', 'Claas Teichmann']",2016,10.1088/1748-9326/11/3/034013
1560,Atmosphere,Atmosphere,"['José I. Barredo', 'Achille Mauri', 'Giovanni Caudullo']",2020,10.3390/atmos11070698
1561,Dynamics of Atmospheres and Oceans,Dynamics of Atmospheres and Oceans,"['Jiechun Deng', 'Jing Ma', 'Leying Zhang', 'Dorina Chyi']",2021,10.1016/j.dynatmoce.2020.101194
1562,Frontiers in Earth Science,Frontiers in Earth Science,"['Melissa L. Wrzesien', 'Tamlin M. Pavelsky', 'Stefan P. Sobolowski', 'Laurie S. Huning', 'Jonathan S. Cohen', 'Jonathan D. Herman']",2022,10.3389/feart.2022.995874
1563,International Journal of Digital Earth,International Journal of Digital Earth,"['Minna Ma', 'Wenping Yuan', 'Jie Dong', 'Fawei Zhang', 'Wenwen Cai', 'Hongqin Li']",2018,10.1080/17538947.2017.1381192
1564,Climate,Climate,['Nguyen Tien Thanh'],2018,10.3390/cli6040079
1565,Global Ecology and Biogeography,Global Ecology and Biogeography,"['Elisa Barreto', 'Philip B. Holden', 'Neil R. Edwards', 'Thiago F. Rangel']",2023,10.1111/geb.13683
1566,Global Change Biology,Global Change Biology,"['Marisa Gesteira Fonseca', 'Lincoln Muniz Alves', 'Ana Paula Dutra Aguiar', 'Egidio Arai', 'Liana Oighenstein Anderson', 'Thais Michele Rosan', 'Yosio Edemir Shimabukuro', 'Luiz Eduardo Oliveira e Cruz Aragão']",2019,10.1111/gcb.14709
1567,Theoretical and Applied Climatology,Theoretical and Applied Climatology,"['Ben Yang', 'Yaocun Zhang', 'Zhun Guo', 'Yun Qian', 'Anning Huang', 'Yang Zhou']",2020,10.1007/s00704-019-02990-x
1568,International Journal of Climatology,International Journal of Climatology,"['Richard P. Allan', 'David A. Lavers', 'Adrian J. Champion']",2016,10.1002/joc.4547
1569,Environmental Research Letters,Environmental Research Letters,"['John A Church', 'Didier Monselesan', 'Jonathan M Gregory', 'Ben Marzeion']",2013,10.1088/1748-9326/8/1/014051
1570,Climate Dynamics,Climate Dynamics,"['Paula L. M. Gonzalez', 'Lisa Goddard']",2016,10.1007/s00382-015-2757-0
1571,Ecography,Ecography,"['Marcelo Leandro Bueno', 'R. Toby Pennington', 'Kyle G. Dexter', 'Luciana H. Yoshino Kamino', 'Vanessa Pontara', 'Danilo Mesquita Neves', 'James Alexander Ratter', 'Ary Teixeira de Oliveira-Filho']",2017,10.1111/ecog.01860
1572,Geophysical Research Letters,Geophysical Research Letters,"['S. S. Rushley', 'D. Kim', 'C. S. Bretherton', 'M.‐S. Ahn']",2018,10.1002/2017GL076296
1573,Climate Dynamics,Climate Dynamics,"['Igor Shkolnik', 'Tatiana Pavlova', 'Sergey Efimov', 'Sergey Zhuravlev']",2018,10.1007/s00382-017-3600-6
1574,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Katharina Meraner', 'Hauke Schmidt']",2018,10.5194/acp-18-1079-2018
1575,Science Advances,Science Advances,"['E. Bevacqua', 'D. Maraun', 'M. I. Vousdoukas', 'E. Voukouvalas', 'M. Vrac', 'L. Mentaschi', 'M. Widmann']",2019,10.1126/sciadv.aaw5531
1576,Current Climate Change Reports,Current Climate Change Reports,"['Youichi Kamae', 'Masahiro Watanabe', 'Tomoo Ogura', 'Masakazu Yoshimori', 'Hideo Shiogama']",2015,10.1007/s40641-015-0007-5
1577,Journal of Mammalogy,Journal of Mammalogy,"['Jason L Malaney', 'Caroline R Wilford', 'Jonathan T Woods', 'Bruce L Christman', 'Randy D Jennings', 'Carol L Chambers', 'Jennifer L Zahratka', 'Schuyler W Liphardt', 'John R Demboski', 'Joseph A Cook', 'Jacob Esselstyn']",2023,10.1093/jmammal/gyad049
1578,Geophysical Research Letters,Geophysical Research Letters,"['Daniela Kracher', 'Christian H. Reick', 'Elisa Manzini', 'Martin G. Schultz', 'Olaf Stein']",2016,10.1002/2016GL068390
1579,Climate Dynamics,Climate Dynamics,"['K. P. Sooraj', 'Pascal Terray', 'Prince Xavier']",2016,10.1007/s00382-015-2817-5
1580,Water,Water,"['Leonardo Moreno Domingues', 'Rafael Cesario de Abreu', 'Humberto Ribeiro da Rocha']",2022,10.3390/w14081286
1581,Journal of Climate,Journal of Climate,"['Hainan Gong', 'Lin Wang', 'Wen Chen', 'Renguang Wu', 'Ke Wei', 'Xuefeng Cui']",2014,10.1175/JCLI-D-13-00039.1
1582,Progress in Physical Geography: Earth and Environment,Progress in Physical Geography: Earth and Environment,"['Xinzhong Zhang', 'Yu Li', 'Qin Han', 'Yuxin Zhang']",2022,10.1177/03091333211051939
1583,Earth and Planetary Science Letters,Earth and Planetary Science Letters,"['S.J. Hunter', 'D.S. Goldobin', 'A.M. Haywood', 'A. Ridgwell', 'J.G. Rees']",2013,10.1016/j.epsl.2013.02.017
1584,Hydrological Processes,Hydrological Processes,"['Mun-Ju Shin', 'Hyung-Il Eum', 'Chung-Soo Kim', 'Il-Won Jung']",2016,10.1002/hyp.10948
1585,Current World Environment,Current World Environment,"['Katha Reddy Baswanth Kumar', 'M. Anji Reddy', 'G.B Gohain', 'K. B. Shafeer', 'S. Sarathkumar', 'S. Sundaranayagi']",2023,10.12944/CWE.18.1.16
1586,Climate,Climate,"['Lorenzo Mentaschi', 'Lorenzo Alfieri', 'Francesco Dottori', 'Carmelo Cammalleri', 'Berny Bisselink', 'Ad De Roo', 'Luc Feyen']",2020,10.3390/cli8020022
1587,Water Resources Management,Water Resources Management,"['Bing-Chen Jhong', 'Jung Huang', 'Ching-Pin Tung']",2019,10.1007/s11269-019-02306-8
1588,The Cryosphere,The Cryosphere,"['N. Melia', 'K. Haines', 'E. Hawkins']",2015,10.5194/tc-9-2237-2015
1589,Science Advances,Science Advances,"['J.-E. Chu', 'A. Timmermann', 'J.-Y. Lee']",2019,10.1126/sciadv.aaw9950
1590,Earth's Future,Earth's Future,"['Hanna Lee', 'Altug Ekici', 'Jerry Tjiputra', 'Helene Muri', 'Sarah\xa0E. Chadburn', 'David M. Lawrence', 'Jörg Schwinger']",2019,10.1029/2018EF001146
1591,Climate Dynamics,Climate Dynamics,"['M. H. Shimizu', 'G. Sampaio', 'I. M. Venancio', 'J. Maksic']",2020,10.1007/s00382-020-05137-1
1592,PeerJ,PeerJ,"['Nicholas R. Record', 'Andrew Pershing']",2020,10.7717/peerj.9649
1593,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Iuliia Polkova', 'Sebastian Brune', 'Christopher Kadow', 'Vanya Romanova', 'Gereon Gollan', 'Johanna Baehr', 'Rita Glowienka-Hense', 'Richard J. Greatbatch', 'Andreas Hense', 'Sebastian Illing', 'Armin Köhl', 'Jürgen Kröger', 'Wolfgang A. Müller', 'Klaus Pankatz', 'Detlef Stammer']",2019,10.1029/2018MS001439
1594,EBioMedicine,EBioMedicine,"['Jing Liu-Helmersson', 'Mikkel Quam', 'Annelies Wilder-Smith', 'Hans Stenlund', 'Kristie Ebi', 'Eduardo Massad', 'Joacim Rocklöv']",2016,10.1016/j.ebiom.2016.03.046
1595,Ocean Dynamics,Ocean Dynamics,"['Samaneh Lesani', 'Mohammad Hossein Niksokhan']",2019,10.1007/s10236-019-01313-y
1596,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Walter M. Hannah', 'Andrew M. Bradley', 'Oksana Guba', 'Qi Tang', 'Jean‐Christophe Golaz', 'Jon Wolfe']",2021,10.1029/2020MS002419
1597,Journal of Insect Physiology,Journal of Insect Physiology,"['Corentin Iltis', 'Philippe Louâpre', 'Karolina Pecharová', 'Denis Thiéry', 'Sébastien Zito', 'Benjamin Bois', 'Jérôme Moreau']",2019,10.1016/j.jinsphys.2019.103916
1598,Journal of Climate,Journal of Climate,"['Philip G. Sansom', 'Christopher A. T. Ferro', 'David B. Stephenson', 'Lisa Goddard', 'Simon J. Mason']",2016,10.1175/JCLI-D-15-0868.1
1599,Ecography,Ecography,"['Stefano Mammola', 'Sara L. Goodacre', 'Marco Isaia']",2018,10.1111/ecog.02902
1600,Climate Dynamics,Climate Dynamics,"['Carsten S. Frederiksen', 'Simon Grainger']",2015,10.1007/s00382-015-2482-8
1601,Earth's Future,Earth's Future,"['C. Brown', 'B. Seo', 'P Alexander', 'V. Burton', 'E. A. Chacón‐Montalván', 'R. Dunford', 'M. Merkle', 'P. A. Harrison', 'R. Prestele', 'E. L. Robinson', 'M. Rounsevell']",2022,10.1029/2022EF002905
1602,Quaternary Science Reviews,Quaternary Science Reviews,"['Leif S. Anderson', 'Gwenn E. Flowers', 'Alexander H. Jarosch', 'Guðfinna Th Aðalgeirsdóttir', 'Áslaug Geirsdóttir', 'Gifford H. Miller', 'David J. Harning', 'Thorsteinn Thorsteinsson', 'Eyjólfur Magnússon', 'Finnur Pálsson']",2018,10.1016/j.quascirev.2018.04.024
1603,Geophysical Research Letters,Geophysical Research Letters,"['Bosong Zhang', 'Brian J. Soden']",2019,10.1029/2019GL083926
1604,Environmental Research Letters,Environmental Research Letters,"['Dim Coumou', 'Alexander Robinson']",2013,10.1088/1748-9326/8/3/034018
1605,Journal of the Korean earth science society,Journal of the Korean earth science society,['MinHo Kwon'],2012,10.5467/JKESS.2012.33.7.583
1606,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Hui Su', 'Jonathan H. Jiang', 'Chengxing Zhai', 'Tsaepyng J. Shen', 'J. David Neelin', 'Graeme L. Stephens', 'Yuk L. Yung']",2014,10.1002/2014JD021642
1607,"Proceedings of the Institution of Mechanical Engineers, Part O: Journal of Risk and Reliability","Proceedings of the Institution of Mechanical Engineers, Part O: Journal of Risk and Reliability","['Matteo Vagnoli', 'Francesco Di Maio', 'Enrico Zio']",2018,10.1177/1748006X17734946
1608,Quarterly Journal of the Royal Meteorological Society,Quarterly Journal of the Royal Meteorological Society,"['Virginie Guemas', 'Javier García-Serrano', 'Annarita Mariotti', 'Francisco Doblas-Reyes', 'Louis-Philippe Caron']",2015,10.1002/qj.2379
1609,"Environment, Development and Sustainability","Environment, Development and Sustainability","['Kirsten Noome', 'Jennifer M. Fitchett']",2022,10.1007/s10668-021-01651-2
1610,Earth's Future,Earth's Future,"['Chung‐Yi Lin', 'Yi‐Chen Ethan Yang']",2022,10.1029/2021EF002403
1611,Journal of Climate,Journal of Climate,"['Daniel T. McCoy', 'Dennis L. Hartmann', 'Daniel P. Grosvenor']",2014,10.1175/JCLI-D-14-00288.1
1612,Climate of the Past,Climate of the Past,"['Hugues Goosse', 'Pierre-Yves Barriat', 'Quentin Dalaiden', 'François Klein', 'Ben Marzeion', 'Fabien Maussion', 'Paolo Pelucchi', 'Anouk Vlug']",2018,10.5194/cp-14-1119-2018
1613,International Journal of Climatology,International Journal of Climatology,"['Jan Rajczak', 'Sven Kotlarski', 'Nadine Salzmann', 'Christoph Schär']",2016,10.1002/joc.4417
1614,Hydrology Research,Hydrology Research,"['Darren L. Ficklin', 'Sally L. Letsinger', 'Iris T. Stewart', 'Edwin P. Maurer']",2016,10.2166/nh.2015.101
1615,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Daniele Visioni', 'Giovanni Pitari', 'Paolo Tuccella', 'Gabriele Curci']",2018,10.5194/acp-18-2787-2018
1616,Journal of Climate,Journal of Climate,"['Xiaolan L. Wang', 'Yang Feng', 'Val R. Swail', 'Andrew Cox']",2015,10.1175/JCLI-D-15-0190.1
1617,Cluster Computing,Cluster Computing,"['Yuzhu Wang', 'Huiqun Hao', 'Junqiang Zhang', 'Jinrong Jiang', 'Juanxiong He', 'Yan Ma']",2019,10.1007/s10586-017-1477-0
1618,Climate Research,Climate Research,"['D Bozkurt', 'OL Sen', 'S Hagemann']",2015,10.3354/cr01268
1619,Earth's Future,Earth's Future,['Andrew D. King'],2017,10.1002/2017EF000611
1620,WIREs Climate Change,WIREs Climate Change,"['Ludovic Touzé‐Peiffer', 'Anouk Barberousse', 'Hervé Le Treut']",2020,10.1002/wcc.648
1621,Global Change Biology,Global Change Biology,"['Constantin M. Zohner', 'Lidong Mo', 'Thomas A. M. Pugh', 'Jean‐Francois Bastin', 'Thomas W. Crowther']",2020,10.1111/gcb.15098
1622,Impact of climate change on freshwater ecosystem,Water Conservation in the Era of Global Climate Change,"['Gurudatta Singh', 'Anubhuti Singh', 'Priyanka Singh', 'Virendra Kumar Mishra']",2021,10.1016/B978-0-12-820200-5.00017-8
1623,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Dietmar Dommenget', 'Michael Rezny']",2018,10.1002/2017MS000947
1624,Geophysical Research Letters,Geophysical Research Letters,['A. Bodas‐Salcedo'],2018,10.1002/2018GL077217
1625,Water Resources,Water Resources,"['O. N. Nasonova', 'Ye. M. Gusev', 'E. M. Volodin', 'E. E. Kovalev']",2018,10.1134/S0097807818060271
1626,Journal of Climate,Journal of Climate,"['Jan Kretzschmar', 'Marc Salzmann', 'Johannes Mülmenstädt', 'Olivier Boucher', 'Johannes Quaas']",2017,10.1175/JCLI-D-16-0668.1
1627,The Annals of Applied Statistics,The Annals of Applied Statistics,"['Jaehong Jeong', 'Stefano Castruccio', 'Paola Crippa', 'Marc G. Genton']",2018,10.1214/17-AOAS1105
1628,Maintenance Optimization for Deteriorating Bridges under Uncertainty,Structures Congress 2018,"['O. Khandel', 'M. Soliman']",2018,10.1061/9780784481332.022
1629,Nature Climate Change,Nature Climate Change,"['Casimir de Lavergne', 'Jaime B. Palter', 'Eric D. Galbraith', 'Raffaele Bernardello', 'Irina Marinov']",2014,10.1038/nclimate2132
1630,Journal of Climate,Journal of Climate,"['Sang-Min Lee', 'Seung-Ki Min']",2018,10.1175/JCLI-D-17-0449.1
1631,Climate Dynamics,Climate Dynamics,"['Xiaofan Ma', 'Gang Huang', 'Xichen Li', 'Shouwei Li']",2023,10.1007/s00382-022-06440-9
1632,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,"['Daniel M. Coleman', 'Daniel R. Feldman']",2013,10.1109/JSTARS.2013.2247379
1633,Regional Environmental Change,Regional Environmental Change,"['Piero Lionello', 'Luca Scarascia']",2018,10.1007/s10113-018-1290-1
1634,Environmental Research Letters,Environmental Research Letters,"['Ivonne M García-Martínez', 'Massimo A Bollasina']",2021,10.1088/1748-9326/ac1edb
1635,Scientific Reports,Scientific Reports,['Aiguo Dai'],2016,10.1038/srep19110
1636,Climate Dynamics,Climate Dynamics,"['Natália Machado Crespo', 'Natália Pillar da Silva', 'Ronaldo Maia de Jesus Palmeira', 'Andressa Andrade Cardoso', 'Clarisse Lacerda Gomes Kaufmann', 'Jose Antonio Moreira Lima', 'Marcelo Andrioni', 'Ricardo de Camargo', 'Rosmeri Porfírio da Rocha']",2023,10.1007/s00382-022-06340-y
1637,Climate Dynamics,Climate Dynamics,"['Jenny Lindvall', 'Gunilla Svensson']",2015,10.1007/s00382-014-2144-2
1638,The Cryosphere,The Cryosphere,"['Daniel Moreno-Parada', 'Jorge Alvarez-Solas', 'Javier Blasco', 'Marisa Montoya', 'Alexander Robinson']",2023,10.5194/tc-17-2139-2023
1639,Environmental Science and Pollution Research,Environmental Science and Pollution Research,"['Mubashra Yasin', 'Ashfaq Ahmad', 'Tasneem Khaliq', 'Muhammad Habib-ur-Rahman', 'Salma Niaz', 'Thomas Gaiser', 'Iqra Ghafoor', 'Hafiz Suboor ul Hassan', 'Muhammad Qasim', 'Gerrit Hoogenboom']",2022,10.1007/s11356-021-17050-z
1640,"Resources, Conservation and Recycling","Resources, Conservation and Recycling","['Yaoyu Nie', 'Jin Li', 'Can Wang', 'Guorui Huang', 'Jingying Fu', 'Shiyan Chang', 'Haoran Li', 'Shujie Ma', 'Le Yu', 'Xueqin Cui', 'Wenjia Cai']",2022,10.1016/j.resconrec.2021.105944
1641,SOLA,SOLA,"['Juan Feng', 'Yun Chen', 'Jianping Li', 'Yang Li', 'Yun Yang']",2017,10.2151/sola.2017-019
1642,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['P. Davini', 'C. Cagnazzo', 'J. A. Anstey']",2014,10.1002/2014JD021703
1643,Climatic Change,Climatic Change,"['R. R. McCrary', 'L. O. Mearns', 'M. Hughes', 'S. Biner', 'M. S. Bukovsky']",2022,10.1007/s10584-021-03294-8
1644,Can Tho University Journal of Science,Can Tho University Journal of Science,"['Cao Thanh Hoàn', 'Nguyễn Hữu Hưng', 'Nguyễn Hồ Bảo Trân']",2016,10.22144/ctu.jsi.2016.037
1645,PLoS ONE,PLoS ONE,"['Jing Liu-Helmersson', 'Hans Stenlund', 'Annelies Wilder-Smith', 'Joacim Rocklöv', 'Luciano A. Moreira']",2014,10.1371/journal.pone.0089783
1646,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['François Counillon', 'Noel Keenlyside', 'Shuo Wang', 'Marion Devilliers', 'Alok Gupta', 'Shunya Koseki', 'Mao‐Lin Shen']",2023,10.1029/2022MS003310
1647,Geophysical Research Letters,Geophysical Research Letters,"['Kevin M. Grise', 'Lorenzo M. Polvani']",2014,10.1002/2014GL061638
1648,Climatic Change,Climatic Change,"['Chris Huntingford', 'Mark S. Williamson', 'Femke J. M. M. Nijsse']",2020,10.1007/s10584-020-02849-5
1649,Climate of the Past,Climate of the Past,"['Francesco S. R. Pausata', 'Gabriele Messori', 'Jayoung Yun', 'Chetankumar A. Jalihal', 'Massimo A. Bollasina', 'Thomas M. Marchitto']",2021,10.5194/cp-17-1243-2021
1650,Journal of Ecology and Environment,Journal of Ecology and Environment,"['Seon Uk Park', 'Kyung Ah Koo', 'Changwan Seo', 'Seungbum Hong']",2017,10.1186/s41610-017-0055-y
1651,Ocean Engineering,Ocean Engineering,"['A. Freitas', 'M. Bernardino', 'C. Guedes Soares']",2022,10.1016/j.oceaneng.2022.110634
1652,Climate Dynamics,Climate Dynamics,"['Juan A. Fernandez-Granja', 'Ana Casanueva', 'Joaquin Bedia', 'Jesus Fernandez']",2021,10.1007/s00382-021-05652-9
1653,Journal of Oceanography,Journal of Oceanography,"['Zhuoqi He', 'Renguang Wu']",2013,10.1007/s10872-013-0201-9
1654,Science,Science,"['Charlotte Laufkötter', 'Jakob Zscheischler', 'Thomas L. Frölicher']",2020,10.1126/science.aba0690
1655,Water,Water,"['Katri Rankinen', 'Maria Holmberg', 'Mikko Peltoniemi', 'Anu Akujärvi', 'Kati Anttila', 'Terhikki Manninen', 'Tiina Markkanen']",2021,10.3390/w13040472
1656,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['Imme Benedict', 'Chiel C. van Heerwaarden', 'Albrecht H. Weerts', 'Wilco Hazeleger']",2019,10.5194/hess-23-1779-2019
1657,Climate Dynamics,Climate Dynamics,"['Torben Schmith', 'Steffen M. Olsen', 'Ida M. Ringgaard', 'Wilhelm May']",2018,10.1007/s00382-018-4120-8
1658,Earth's Future,Earth's Future,"['Eui‐Seok Chung', 'Kyung‐Ja Ha', 'Axel Timmermann', 'Malte F. Stuecker', 'Tamas Bodai', 'Sang‐Ki Lee']",2021,10.1029/2020EF001898
1659,Geophysical Research Letters,Geophysical Research Letters,"['Ross D. Dixon', 'Philippe Peyrillé', 'Françoise Guichard']",2019,10.1029/2019GL084872
1660,Ocean Science,Ocean Science,"['Nele Tim', 'Eduardo Zorita', 'Birgit Hünicke', 'Xing Yi', 'Kay-Christian Emeis']",2016,10.5194/os-12-807-2016
1661,Hydropower Plants Operation in the Amur River Basin Under Conditions of Anticipated Climate Change,2020 International Multi-Conference on Industrial Engineering and Modern Technologies (FarEastCon),"['A. Aleksandrovskii', 'V. Klimenko', 'E. Fedotova', 'A. Tereshin', 'R. Pugachev']",2020,10.1109/FarEastCon50210.2020.9271602
1662,Journal of Environmental Quality,Journal of Environmental Quality,"['Maria Chu', 'Jorge Guzman', 'Maria Villamil']",2018,10.2134/jeq2017.07.0295
1663,Progress in Oceanography,Progress in Oceanography,"['Phoebe A. Woodworth-Jefcoats', 'Jeffrey J. Polovina', 'Evan A. Howell', 'Julia L. Blanchard']",2015,10.1016/j.pocean.2015.04.004
1664,Environmental Research Letters,Environmental Research Letters,"['N Agarwal', 'J H Jungclaus', 'A Köhl', 'C R Mechoso', 'D Stammer']",2015,10.1088/1748-9326/10/7/074008
1665,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Motoki Nagura', 'Wataru Sasaki', 'Tomoki Tozuka', 'Jing-Jia Luo', 'Swadhin K. Behera', 'Toshio Yamagata']",2013,10.1029/2012JC008352
1666,Journal of Climate,Journal of Climate,"['Timothy DelSole', 'Michael K. Tippett']",2015,10.1175/JCLI-D-15-0049.1
1667,Environmental Research Letters,Environmental Research Letters,"['Geert Lenderink', 'Jisk Attema']",2015,10.1088/1748-9326/10/8/085001
1668,Environmental Science and Pollution Research,Environmental Science and Pollution Research,['Denizhan Guven'],2023,10.1007/s11356-023-28649-9
1669,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Jinbo Xie', 'Zhenghui Xie', 'Binghao Jia', 'Peihua Qin', 'Bin Liu', 'Longhuan Wang', 'Yan Wang', 'Ruichao Li', 'Si Chen', 'Shuang Liu', 'Yujing Zeng', 'Junqiang Gao', 'Lijuan Li', 'Yongqiang Yu', 'Li Dong', 'Bin Wang', 'Zhipeng Xie']",2021,10.1029/2020MS002171
1670,Urban Climate,Urban Climate,"['Jiwei Zou', 'Henry Lu', 'Chang Shu', 'Lili Ji', 'Abhishek Gaur', 'Liangzhu (Leon) Wang']",2023,10.1016/j.uclim.2023.101551
1671,The Cryosphere,The Cryosphere,"['Paul J. Kushner', 'Lawrence R. Mudryk', 'William Merryfield', 'Jaison T. Ambadan', 'Aaron Berg', 'Adéline Bichet', 'Ross Brown', 'Chris Derksen', 'Stephen J. Déry', 'Arlan Dirkson', 'Greg Flato', 'Christopher G. Fletcher', 'John C. Fyfe', 'Nathan Gillett', 'Christian Haas', 'Stephen Howell', 'Frédéric Laliberté', 'Kelly McCusker', 'Michael Sigmond', 'Reinel Sospedra-Alfonso', 'Neil F. Tandon', 'Chad Thackeray', 'Bruno Tremblay', 'Francis W. Zwiers']",2018,10.5194/tc-12-1137-2018
1672,Geophysical Research Letters,Geophysical Research Letters,"['S. Brands', 'J. A. Fernández‐Granja', 'J. Bedia', 'A. Casanueva', 'J. Fernández']",2023,10.1029/2023GL103531
