,journal_title,article_title,contributors,year,doi
49,Atmosphere,Atmosphere,"['Haroon Rashid', 'Kaijie Yang', 'Aicong Zeng', 'Song Ju', 'Abdur Rashid', 'Futao Guo', 'Siren Lan']",2021,10.3390/atmos13010012
50,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Tatsuhiro Mori', 'Yutaka Kondo', 'Sho Ohata', 'Kumiko Goto‐Azuma', 'Kaori Fukuda', 'Yoshimi Ogawa‐Tsukagawa', 'Nobuhiro Moteki', 'Atsushi Yoshida', 'Makoto Koike', 'P. R. Sinha', 'Naga Oshima', 'Hitoshi Matsui', 'Yutaka Tobo', 'Masanori Yabuki', 'Wenche Aas']",2021,10.1029/2020JD034110
51,Geophysical Research Letters,Geophysical Research Letters,"['L. E. Revell', 'N. E. Wotherspoon', 'O. J. Jones', 'Y. A. Bhatti', 'J. H. T. Williams', 'S. L. Mackie', 'J. P. Mulcahy']",2021,10.1029/2020GL091900
52,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Lon L. Hood', 'Natasha E. Trencham', 'Thomas J. Galarneau']",2023,10.1029/2022JD037824
53,Industrial Crops and Products,Industrial Crops and Products,"['Gabriel Wilson Lorena Florêncio', 'Fabrina Bolzan Martins', 'Flávia Fernanda Azevedo Fagundes']",2022,10.1016/j.indcrop.2022.115538
54,SOLA,SOLA,"['Yan Nie', 'Lijuan Li', 'Yanli Tang', 'Bin Wang']",2019,10.2151/sola.2019-038
55,Nature Communications,Nature Communications,"['Jakob Runge', 'Sebastian Bathiany', 'Erik Bollt', 'Gustau Camps-Valls', 'Dim Coumou', 'Ethan Deyle', 'Clark Glymour', 'Marlene Kretschmer', 'Miguel D. Mahecha', 'Jordi Muñoz-Marí', 'Egbert H. van Nes', 'Jonas Peters', 'Rick Quax', 'Markus Reichstein', 'Marten Scheffer', 'Bernhard Schölkopf', 'Peter Spirtes', 'George Sugihara', 'Jie Sun', 'Kun Zhang', 'Jakob Zscheischler']",2019,10.1038/s41467-019-10105-3
56,Geoscientific Model Development,Geoscientific Model Development,"['Tongwen Wu', 'Rucong Yu', 'Yixiong Lu', 'Weihua Jie', 'Yongjie Fang', 'Jie Zhang', 'Li Zhang', 'Xiaoge Xin', 'Laurent Li', 'Zaizhi Wang', 'Yiming Liu', 'Fang Zhang', 'Fanghua Wu', 'Min Chu', 'Jianglong Li', 'Weiping Li', 'Yanwu Zhang', 'Xueli Shi', 'Wenyan Zhou', 'Junchen Yao', 'Xiangwen Liu', 'He Zhao', 'Jinghui Yan', 'Min Wei', 'Wei Xue', 'Anning Huang', 'Yaocun Zhang', 'Yu Zhang', 'Qi Shu', 'Aixue Hu']",2021,10.5194/gmd-14-2977-2021
57,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Romain Roehrig', 'Isabelle Beau', 'David Saint‐Martin', 'Antoinette Alias', 'Bertrand Decharme', 'Jean‐François Guérémy', 'Aurore Voldoire', 'Ahmat Younous Abdel‐Lathif', 'Eric Bazile', 'Sophie Belamari', 'Sebastien Blein', 'Dominique Bouniol', 'Yves Bouteloup', 'Julien Cattiaux', 'Fabrice Chauvin', 'Matthieu Chevallier', 'Jeanne Colin', 'Hervé Douville', 'Pascal Marquet', 'Martine Michou', 'Pierre Nabat', 'Thomas Oudar', 'Philippe Peyrillé', 'Jean‐Marcel Piriou', 'David Salas\xa0y\xa0Mélia', 'Roland Séférian', 'Stéphane Sénési']",2020,10.1029/2020MS002075
58,Nature Communications,Nature Communications,"['Yeon-Hee Kim', 'Seung-Ki Min', 'Nathan P. Gillett', 'Dirk Notz', 'Elizaveta Malinina']",2023,10.1038/s41467-023-38511-8
59,Climate Dynamics,Climate Dynamics,"['Roberto A. F. Bilbao', 'Jonathan M. Gregory', 'Nathaelle Bouttes', 'Matthew D. Palmer', 'Peter Stott']",2019,10.1007/s00382-019-04910-1
60,Journal of Climate,Journal of Climate,"['Min-Seop Ahn', 'Daehyun Kim', 'Yoo-Geun Ham', 'Sungsu Park']",2020,10.1175/JCLI-D-19-0342.1
61,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Thomas Drugé', 'Pierre Nabat', 'Marc Mallet', 'Samuel Somot']",2021,10.5194/acp-21-7639-2021
62,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['Moctar Dembélé', 'Mathieu Vrac', 'Natalie Ceperley', 'Sander J. Zwart', 'Josh Larsen', 'Simon J. Dadson', 'Grégoire Mariéthoz', 'Bettina Schaefli']",2022,10.5194/hess-26-1481-2022
63,Environmental Research Letters,Environmental Research Letters,"['Ying Shi', 'Guiling Wang']",2020,10.1088/1748-9326/abbde8
64,Marine Biology,Marine Biology,"['Jenny Carolina Rodríguez-Villalobos', 'Arturo Ayala-Bocos', 'Luis Eduardo Calderon-Aguilera', 'David Petatán-Ramírez']",2022,10.1007/s00227-022-04037-8
65,Journal of Hydrology: Regional Studies,Journal of Hydrology: Regional Studies,"['Donghang Shao', 'Hongyi Li', 'Jian Wang', 'Xiaohua Hao', 'Liting Niu']",2023,10.1016/j.ejrh.2023.101358
66,International Journal of Climatology,International Journal of Climatology,['Bratati Chowdhury'],2022,10.1002/joc.7665
67,Russian Journal of Numerical Analysis and Mathematical Modelling,Russian Journal of Numerical Analysis and Mathematical Modelling,"['Maria A. Tarasevich', 'Ivan V. Tsybulin', 'Vladimir A. Onoprienko', 'Dmitry V. Kulyamin', 'Evgeny M. Volodin']",2023,10.1515/rnam-2023-0014
68,Environmental Research Letters,Environmental Research Letters,"['K U Jayakrishnan', 'Govindasamy Bala', 'Long Cao', 'Ken Caldeira']",2022,10.1088/1748-9326/ac69fd
69,International Journal of Climatology,International Journal of Climatology,"['Wei Chen', 'Dabang Jiang', 'Xianmei Lang', 'Zhiping Tian']",2022,10.1002/joc.7817
70,Nature Communications,Nature Communications,"['Enda Zhu', 'Xing Yuan', 'Andrew W. Wood']",2019,10.1038/s41467-019-09245-3
71,Climate Dynamics,Climate Dynamics,"['R. Eade', 'D. B. Stephenson', 'A. A. Scaife', 'D. M. Smith']",2022,10.1007/s00382-021-05978-4
72,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Rémy Bonnet', 'Olivier Boucher', 'Julie Deshayes', 'Guillaume Gastineau', 'Frédéric Hourdin', 'Juliette Mignot', 'Jérôme Servonnat', 'Didier Swingedouw']",2021,10.1029/2021MS002565
73,Water Science and Engineering,Water Science and Engineering,"['Rosanna van Hespen', 'Zhan Hu', 'Bas Borsje', 'Michela De Dominicis', 'Daniel A. Friess', 'Svetlana Jevrejeva', 'Maarten G. Kleinhans', 'Maria Maza', 'Celine E.J. van Bijsterveldt', 'Tom Van der Stocken', 'Bregje van Wesenbeeck', 'Danghan Xie', 'Tjeerd J. Bouma']",2023,10.1016/j.wse.2022.10.004
74,SSRN Electronic Journal,SSRN Electronic Journal,"['Jilin Wei', 'Hailong Liu', 'Yan Zhao', 'Pengfei Lin', 'Zipeng Yu', 'Lijuan Li', 'Jinbo Xie', 'Anmin Duan']",2022,10.2139/ssrn.4104022
75,Journal of Climate,Journal of Climate,"['So-Won Park', 'Jong-Seong Kug', 'Sang-Yoon Jun', 'Su-Jong Jeong', 'Jin-Soo Kim']",2021,10.1175/JCLI-D-21-0025.1
76,The Cryosphere,The Cryosphere,"['William Gregory', 'Julienne Stroeve', 'Michel Tsamados']",2022,10.5194/tc-16-1653-2022
77,Nature,Nature,"['Hideo Shiogama', 'Masahiro Watanabe', 'Hyungjun Kim', 'Nagio Hirota']",2022,10.1038/s41586-021-04310-8
78,Atmosphere-Ocean,Atmosphere-Ocean,"['Bin Yu', 'Guilong Li', 'Hai Lin', 'Shangfeng Chen']",2021,10.1080/07055900.2021.1879726
79,Earth's Future,Earth's Future,"['A. Al‐Yaari', 'A. Ducharne', 'W. Thiery', 'F. Cheruy', 'D. Lawrence']",2022,10.1029/2022EF002859
80,International Journal of Climatology,International Journal of Climatology,['Bradfield Lyon'],2022,10.1002/joc.7456
81,Journal of Hydrology,Journal of Hydrology,"['Haitao Yang', 'Hao Sun', 'Tao Liu', 'Xiao Yang', 'Fan Yang', 'Jing Jiao']",2023,10.1016/j.jhydrol.2023.129862
82,Environmental Pollution,Environmental Pollution,"['Chenguang Tian', 'Xu Yue', 'Jun Zhu', 'Hong Liao', 'Yang Yang', 'Lei Chen', 'Xinyi Zhou', 'Yadong Lei', 'Hao Zhou', 'Yang Cao']",2023,10.1016/j.envpol.2023.121311
83,Remote Sensing of Environment,Remote Sensing of Environment,"['Alison Beamish', 'Martha K. Raynolds', 'Howard Epstein', 'Gerald V. Frost', 'Matthew J. Macander', 'Helena Bergstedt', 'Annett Bartsch', 'Stefan Kruse', 'Victoria Miles', 'Cemal Melih Tanis', 'Birgit Heim', 'Matthias Fuchs', 'Sabine Chabrillat', 'Iuliia Shevtsova', 'Mariana Verdonen', 'Johann Wagner']",2020,10.1016/j.rse.2020.111872
84,Environmental Research Letters,Environmental Research Letters,"['Yuzhuo Peng', 'Anmin Duan', 'Wenting Hu', 'Bin Tang', 'Xinyu Li', 'Xianyi Yang']",2022,10.1088/1748-9326/ac541c
85,Journal of Marine Science and Engineering,Journal of Marine Science and Engineering,"['Mochamad Riam Badriana', 'Han Soo Lee']",2021,10.3390/jmse9080835
86,Geophysical Research Letters,Geophysical Research Letters,"['Caroline M. Wainwright', 'Richard P. Allan', 'Emily Black']",2022,10.1029/2021GL097231
87,Geoscientific Model Development,Geoscientific Model Development,"['Chihiro Kodama', 'Tomoki Ohno', 'Tatsuya Seiki', 'Hisashi Yashiro', 'Akira T. Noda', 'Masuo Nakano', 'Yohei Yamada', 'Woosub Roh', 'Masaki Satoh', 'Tomoko Nitta', 'Daisuke Goto', 'Hiroaki Miura', 'Tomoe Nasuno', 'Tomoki Miyakawa', 'Ying-Wen Chen', 'Masato Sugi']",2021,10.5194/gmd-14-795-2021
88,River,River,"['Wenfei Liu', 'Xiaoling Su', 'Gengxi Zhang', 'Duan Chen']",2023,10.1002/rvr2.39
89,Water,Water,"['Mou Leong Tan', 'Ju Liang', 'Narimah Samat', 'Ngai Weng Chan', 'James M. Haywood', 'Kevin Hodges']",2021,10.3390/w13111472
90,Climatic Change,Climatic Change,"['Yue Sui', 'Yuting Chen']",2022,10.1007/s10584-022-03377-0
91,Geophysical Research Letters,Geophysical Research Letters,"['Kyung‐Ja Ha', 'Suyeon Moon', 'Axel Timmermann', 'Daeha Kim']",2020,10.1029/2020GL087492
92,Science of The Total Environment,Science of The Total Environment,"['Janine P. da Silva', 'Ronaldo Sousa', 'Duarte Vasconcelos Gonçalves', 'Rafael Miranda', 'Joaquim Reis', 'Amílcar Teixeira', 'Simone Varandas', 'Manuel Lopes-Lima', 'Ana Filipa Filipe']",2023,10.1016/j.scitotenv.2023.163689
93,Nature Communications,Nature Communications,"['Maurice F. Huguenin', 'Ryan M. Holmes', 'Matthew H. England']",2022,10.1038/s41467-022-32540-5
94,Journal of Climate,Journal of Climate,"['Fabio Boeira Dias', 'R. Fiedler', 'S. J. Marsland', 'C. M. Domingues', 'L. Clément', 'S. R. Rintoul', 'E. L. Mcdonagh', 'M. M. Mata', 'A. Savita']",2020,10.1175/JCLI-D-19-1016.1
