,journal_title,article_title,contributors,year,doi
16,Earth's Future,Earth's Future,"['L. Field', 'D. Ivanova', 'S. Bhattacharyya', 'V. Mlaker', 'A. Sholtz', 'R. Decca', 'A. Manzara', 'D. Johnson', 'E. Christodoulou', 'P. Walter', 'K. Katuri']",2018,10.1029/2018EF000820
17,Geoscientific Model Development,Geoscientific Model Development,"['Claudia Timmreck', 'Graham W. Mann', 'Valentina Aquila', 'Rene Hommel', 'Lindsay A. Lee', 'Anja Schmidt', 'Christoph Brühl', 'Simon Carn', 'Mian Chin', 'Sandip S. Dhomse', 'Thomas Diehl', 'Jason M. English', 'Michael J. Mills', 'Ryan Neely', 'Jianxiong Sheng', 'Matthew Toohey', 'Debra Weisenstein']",2018,10.5194/gmd-11-2581-2018
18,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Fei Liu', 'Chen Xing', 'Jinbao Li', 'Bin Wang', 'Jing Chai', 'Chaochao Gao', 'Gang Huang', 'Jian Liu', 'Deliang Chen']",2020,10.1007/s00376-020-2041-z
19,Geophysical Research Letters,Geophysical Research Letters,"['Kyle B. Heyblom', 'Hansi A. Singh', 'Philip J. Rasch', 'Patricia DeRepentigny']",2022,10.1029/2021GL096868
20,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Mengdie Xie', 'John C. Moore', 'Liyun Zhao', 'Michael Wolovick', 'Helene Muri']",2022,10.5194/acp-22-4581-2022
21,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Daniele Visioni', 'Douglas G. MacMartin', 'Ben Kravitz', 'Olivier Boucher', 'Andy Jones', 'Thibaut Lurton', 'Michou Martine', 'Michael J. Mills', 'Pierre Nabat', 'Ulrike Niemeier', 'Roland Séférian', 'Simone Tilmes']",2021,10.5194/acp-21-10039-2021
22,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Duoying Ji', 'Songsong Fang', 'Charles L. Curry', 'Hiroki Kashimura', 'Shingo Watanabe', 'Jason N. S. Cole', 'Andrew Lenton', 'Helene Muri', 'Ben Kravitz', 'John C. Moore']",2018,10.5194/acp-18-10133-2018
23,Reviews of Geophysics,Reviews of Geophysics,"['N. Bellouin', 'J. Quaas', 'E. Gryspeerdt', 'S. Kinne', 'P. Stier', 'D. Watson‐Parris', 'O. Boucher', 'K. S. Carslaw', 'M. Christensen', 'A.‐L. Daniau', 'J.‐L. Dufresne', 'G. Feingold', 'S. Fiedler', 'P. Forster', 'A. Gettelman', 'J. M. Haywood', 'U. Lohmann', 'F. Malavelle', 'T. Mauritsen', 'D. T. McCoy', 'G. Myhre', 'J. Mülmenstädt', 'D. Neubauer', 'A. Possner', 'M. Rugenstein', 'Y. Sato', 'M. Schulz', 'S. E. Schwartz', 'O. Sourdeval', 'T. Storelvmo', 'V. Toll', 'D. Winker', 'B. Stevens']",2020,10.1029/2019RG000660
24,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Jiaojiao Liu', 'Xiangjun Shi']",2021,10.5194/acp-21-10609-2021
25,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Ilaria Quaglia', 'Claudia Timmreck', 'Ulrike Niemeier', 'Daniele Visioni', 'Giovanni Pitari', 'Christina Brodowsky', 'Christoph Brühl', 'Sandip S. Dhomse', 'Henning Franke', 'Anton Laakso', 'Graham W. Mann', 'Eugene Rozanov', 'Timofei Sukhodolov']",2023,10.5194/acp-23-921-2023
26,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Simone Tilmes\u200b\u200b\u200b\u200b\u200b\u200b\u200b', 'Daniele Visioni', 'Andy Jones', 'James Haywood', 'Roland Séférian', 'Pierre Nabat', 'Olivier Boucher', 'Ewa Monica Bednarz', 'Ulrike Niemeier']",2022,10.5194/acp-22-4557-2022
27,Science China Earth Sciences,Science China Earth Sciences,"['Jiu Jiang', 'Han Zhang', 'Long Cao']",2018,10.1007/s11430-017-9210-0
28,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Debra K. Weisenstein', 'Daniele Visioni', 'Henning Franke', 'Ulrike Niemeier', 'Sandro Vattioni', 'Gabriel Chiodo', 'Thomas Peter', 'David W. Keith']",2022,10.5194/acp-22-2955-2022
29,Earth System Dynamics,Earth System Dynamics,"['Jun Wang', 'John C. Moore', 'Liyun Zhao', 'Chao Yue', 'Zhenhua Di']",2022,10.5194/esd-13-1625-2022
30,Science Advances,Science Advances,"['Seungmok Paik', 'Seung-Ki Min', 'Carley E. Iles', 'Erich M. Fischer', 'Andrew P. Schurer']",2020,10.1126/sciadv.aba1212
31,"Ecological, Agricultural, and Health Impacts of Solar Geoengineering",Resilience,"['Christopher H. Trisos', 'Corey Gabriel', 'Alan Robock', 'Lili Xia']",2018,10.1016/B978-0-12-811891-7.00024-4
32,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Rick D. Russotto', 'Thomas P. Ackerman']",2018,10.5194/acp-18-11905-2018
33,Climatic Change,Climatic Change,"['Masahiro Sugiyama', 'Shinichiro Asayama', 'Atsushi Ishii', 'Takanobu Kosugi', 'John C. Moore', 'Jolene Lin', 'Penehuro F. Lefale', 'Wil Burns', 'Masatomo Fujiwara', 'Arunabha Ghosh', 'Joshua Horton', 'Atsushi Kurosawa', 'Andy Parker', 'Michael Thompson', 'Pak-Hang Wong', 'Lili Xia']",2017,10.1007/s10584-017-1994-0
34,WIREs Climate Change,WIREs Climate Change,"['Jesse L. Reynolds', 'Jorge L. Contreras', 'Joshua D. Sarnoff']",2018,10.1002/wcc.512
35,Geophysical Research Letters,Geophysical Research Letters,"['Ewa M. Bednarz', 'Daniele Visioni', 'Antara Banerjee', 'Peter Braesicke', 'Ben Kravitz', 'Douglas G. MacMartin']",2022,10.1029/2022GL098773
36,Environmental Research Letters,Environmental Research Letters,"['S Jevrejeva', 'L P Jackson', 'A Grinsted', 'D Lincke', 'B Marzeion']",2018,10.1088/1748-9326/aacc76
37,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['A. L. Hirsch', 'M. Wilhelm', 'E. L. Davin', 'W. Thiery', 'S. I. Seneviratne']",2017,10.1002/2016JD026125
38,"Izvestiya, Atmospheric and Oceanic Physics","Izvestiya, Atmospheric and Oceanic Physics","['S. A. Soldatenko', 'R. M. Yusupov']",2018,10.1134/S0001433818050122
39,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Qin Wang', 'John C. Moore', 'Duoying Ji']",2018,10.5194/acp-18-9173-2018
40,Geoscientific Model Development,Geoscientific Model Development,"['Martin Juckes', 'Karl E. Taylor', 'Paul J. Durack', 'Bryan Lawrence', 'Matthew S. Mizielinski', 'Alison Pamment', 'Jean-Yves Peterschmitt', 'Michel Rixen', 'Stéphane Sénési']",2020,10.5194/gmd-13-201-2020
41,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Anton Laakso', 'Ulrike Niemeier', 'Daniele Visioni', 'Simone Tilmes', 'Harri Kokkola']",2022,10.5194/acp-22-93-2022
42,Nature Geoscience,Nature Geoscience,"['Sonia I. Seneviratne', 'Steven J. Phipps', 'Andrew J. Pitman', 'Annette L. Hirsch', 'Edouard L. Davin', 'Markus G. Donat', 'Martin Hirschi', 'Andrew Lenton', 'Micah Wilhelm', 'Ben Kravitz']",2018,10.1038/s41561-017-0057-5
43,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Daniele Visioni', 'Ben Kravitz', 'Alan Robock', 'Simone Tilmes', 'Jim Haywood', 'Olivier Boucher', 'Mark Lawrence', 'Peter Irvine', 'Ulrike Niemeier', 'Lili Xia', 'Gabriel Chiodo', 'Chris Lennard', 'Shingo Watanabe', 'John C. Moore', 'Helene Muri']",2023,10.5194/acp-23-5149-2023
44,Earth's Future,Earth's Future,"['Peter J. Irvine', 'Ben Kravitz', 'Mark G. Lawrence', 'Dieter Gerten', 'Cyril Caminade', 'Simon N. Gosling', 'Erica J. Hendy', 'Belay T. Kassie', 'W. Daniel Kissling', 'Helene Muri', 'Andreas Oschlies', 'Steven J. Smith']",2017,10.1002/2016EF000389
45,Earth System Dynamics,Earth System Dynamics,"['Claudia Tebaldi', 'Kevin Debeire', 'Veronika Eyring', 'Erich Fischer', 'John Fyfe', 'Pierre Friedlingstein', 'Reto Knutti', 'Jason Lowe', ""Brian O'Neill"", 'Benjamin Sanderson', 'Detlef van Vuuren', 'Keywan Riahi', 'Malte Meinshausen', 'Zebedee Nicholls', 'Katarzyna B. Tokarska', 'George Hurtt', 'Elmar Kriegler', 'Jean-Francois Lamarque', 'Gerald Meehl', 'Richard Moss', 'Susanne E. Bauer', 'Olivier Boucher', 'Victor Brovkin', 'Young-Hwa Byun', 'Martin Dix', 'Silvio Gualdi', 'Huan Guo', 'Jasmin G. John', 'Slava Kharin', 'YoungHo Kim', 'Tsuyoshi Koshiro', 'Libin Ma', 'Dirk Olivié', 'Swapna Panickal', 'Fangli Qiao', 'Xinyao Rong', 'Nan Rosenbloom', 'Martin Schupfner', 'Roland Séférian', 'Alistair Sellar', 'Tido Semmler', 'Xiaoying Shi', 'Zhenya Song', 'Christian Steger', 'Ronald Stouffer', 'Neil Swart', 'Kaoru Tachiiri', 'Qi Tang', 'Hiroaki Tatebe', 'Aurore Voldoire', 'Evgeny Volodin', 'Klaus Wyser', 'Xiaoge Xin', 'Shuting Yang', 'Yongqiang Yu', 'Tilo Ziehn']",2021,10.5194/esd-12-253-2021
46,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Andy Jones', 'Jim M. Haywood', 'Anthony C. Jones', 'Simone Tilmes', 'Ben Kravitz', 'Alan Robock']",2021,10.5194/acp-21-1287-2021
47,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Andy Jones', 'Jim M. Haywood', 'Adam A. Scaife', 'Olivier Boucher', 'Matthew Henry', 'Ben Kravitz', 'Thibaut Lurton', 'Pierre Nabat', 'Ulrike Niemeier', 'Roland Séférian', 'Simone Tilmes', 'Daniele Visioni']",2022,10.5194/acp-22-2999-2022
48,Geoscientific Model Development,Geoscientific Model Development,"['Maria-Vittoria Guarino', 'Louise C. Sime', 'David Schroeder', 'Grenville M. S. Lister', 'Rosalyn Hatcher']",2020,10.5194/gmd-13-139-2020
49,Geoscientific Model Development,Geoscientific Model Development,"['Doug M. Smith', 'James A. Screen', 'Clara Deser', 'Judah Cohen', 'John C. Fyfe', 'Javier García-Serrano', 'Thomas Jung', 'Vladimir Kattsov', 'Daniela Matei', 'Rym Msadek', 'Yannick Peings', 'Michael Sigmond', 'Jinro Ukita', 'Jin-Ho Yoon', 'Xiangdong Zhang']",2019,10.5194/gmd-12-1139-2019
50,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,"['Svetlana Jevrejeva', 'Luke P. Jackson', 'Riccardo E. M. Riva', 'Aslak Grinsted', 'John C. Moore']",2016,10.1073/pnas.1605312113
51,Earth System Dynamics,Earth System Dynamics,"['Hanna Lee', 'Helene Muri', 'Altug Ekici', 'Jerry Tjiputra', 'Jörg Schwinger']",2021,10.5194/esd-12-313-2021
52,Earth System Dynamics,Earth System Dynamics,"['Yangxin Chen', 'Duoying Ji', 'Qian Zhang', 'John C. Moore', 'Olivier Boucher', 'Andy Jones', 'Thibaut Lurton', 'Michael J. Mills', 'Ulrike Niemeier', 'Roland Séférian', 'Simone Tilmes']",2023,10.5194/esd-14-55-2023
53,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Corey J. Gabriel', 'Alan Robock', 'Lili Xia', 'Brian Zambri', 'Ben Kravitz']",2017,10.5194/acp-17-595-2017
54,Geoscientific Model Development,Geoscientific Model Development,"['Yann Quilcaille', 'Thomas Gasser', 'Philippe Ciais', 'Olivier Boucher']",2023,10.5194/gmd-16-1129-2023
55,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Ju Liang', 'Jim Haywood']",2023,10.5194/acp-23-1687-2023
56,Geoscientific Model Development,Geoscientific Model Development,"[""Brian C. O'Neill"", 'Claudia Tebaldi', 'Detlef P. van Vuuren', 'Veronika Eyring', 'Pierre Friedlingstein', 'George Hurtt', 'Reto Knutti', 'Elmar Kriegler', 'Jean-Francois Lamarque', 'Jason Lowe', 'Gerald A. Meehl', 'Richard Moss', 'Keywan Riahi', 'Benjamin M. Sanderson']",2016,10.5194/gmd-9-3461-2016
57,Elementa: Science of the Anthropocene,Elementa: Science of the Anthropocene,"['Samantha M. Tracy', 'Jonathan M. Moch', 'Sebastian D. Eastham', 'Jonathan J. Buonocore']",2022,10.1525/elementa.2022.00047
58,Renewable and Sustainable Energy Reviews,Renewable and Sustainable Energy Reviews,"['Dazhi Yang', 'Wenting Wang', 'Christian A. Gueymard', 'Tao Hong', 'Jan Kleissl', 'Jing Huang', 'Marc J. Perez', 'Richard Perez', 'Jamie M. Bright', 'Xiang’ao Xia', 'Dennis van der Meer', 'Ian Marius Peters']",2022,10.1016/j.rser.2022.112348
59,Earth's Future,Earth's Future,"['Chao Yue', 'Louise Steffensen Schmidt', 'Liyun Zhao', 'Michael Wolovick', 'John C. Moore']",2021,10.1029/2021EF002052
60,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Anthony C. Jones', 'James M. Haywood', 'Andy Jones']",2016,10.5194/acp-16-2843-2016
61,Earth's Future,Earth's Future,"['Alistair Duffey', 'Peter Irvine', 'Michel Tsamados', 'Julienne Stroeve']",2023,10.1029/2023EF003679
62,Global Environmental Politics,Global Environmental Politics,"['Joshua B. Horton', 'Barbara Koremenos']",2020,10.1162/glep_a_00572
63,Earth System Dynamics,Earth System Dynamics,"['Simone Tilmes', 'Douglas G. MacMartin', 'Jan T. M. Lenaerts', 'Leo van Kampenhout', 'Laura Muntjewerf', 'Lili Xia', 'Cheryl S. Harrison', 'Kristen M. Krumhardt', 'Michael J. Mills', 'Ben Kravitz', 'Alan Robock']",2020,10.5194/esd-11-579-2020
64,Geophysical Research Letters,Geophysical Research Letters,"['C. A. Kroll', 'S. Fueglistaler', 'H. Schmidt', 'L. Kornblueh', 'C. Timmreck']",2023,10.1029/2022GL102262
65,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Ben Kravitz', 'Douglas G. MacMartin', 'Daniele Visioni', 'Olivier Boucher', 'Jason N. S. Cole', 'Jim Haywood', 'Andy Jones', 'Thibaut Lurton', 'Pierre Nabat', 'Ulrike Niemeier', 'Alan Robock', 'Roland Séférian', 'Simone Tilmes']",2021,10.5194/acp-21-4231-2021
66,Climate,Climate,['Sergei Soldatenko'],2018,10.3390/cli6040085
67,Geoscientific Model Development,Geoscientific Model Development,"['Marina Martínez Montero', 'Michel Crucifix', 'Victor Couplet', 'Nuria Brede', 'Nicola Botta']",2022,10.5194/gmd-15-8059-2022
68,The Cryosphere,The Cryosphere,"['Michael J. Wolovick', 'John C. Moore']",2018,10.5194/tc-12-2955-2018
69,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Abdul Malik', 'Peer J. Nowack', 'Joanna D. Haigh', 'Long Cao', 'Luqman Atique', 'Yves Plancherel']",2020,10.5194/acp-20-15461-2020
70,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Zhaochen Liu', 'Xianmei Lang', 'Dabang Jiang']",2022,10.5194/acp-22-7667-2022
71,Environmental Research: Climate,Environmental Research: Climate,"['Trisha D Patel', 'Romaric C Odoulami', 'Izidine Pinto', 'Temitope S Egbebiyi', 'Christopher Lennard', 'Babatunde J Abiodun', 'Mark New']",2023,10.1088/2752-5295/acdaec
72,Technical  mechanics,Technical  mechanics,"['A.P. Alpatov', 'E.O. Lapkhanov']",2023,10.15407/itm2023.01.025
73,Earth's Future,Earth's Future,"['Miranda Boettcher', 'Stefan Schäfer']",2017,10.1002/2016EF000521
74,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Henning Franke', 'Ulrike Niemeier', 'Daniele Visioni']",2021,10.5194/acp-21-8615-2021
75,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Ulrike Niemeier', 'Jadwiga H. Richter', 'Simone Tilmes']",2020,10.5194/acp-20-8975-2020
76,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Jim M. Haywood', 'Andy Jones', 'Ben T. Johnson', 'William McFarlane Smith']",2022,10.5194/acp-22-6135-2022
77,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,"['Michael J. Prather', 'Juno C. Hsu']",2019,10.1073/pnas.1908198116
78,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Blaž Gasparini', 'Steffen Münch', 'Laure Poncet', 'Monika Feldmann', 'Ulrike Lohmann']",2017,10.5194/acp-17-4871-2017
79,Earth's Future,Earth's Future,"['Sebastian Sonntag', 'Miriam Ferrer González', 'Tatiana Ilyina', 'Daniela Kracher', 'Julia E. M. S. Nabel', 'Ulrike Niemeier', 'Julia Pongratz', 'Christian H. Reick', 'Hauke Schmidt']",2018,10.1002/2017EF000620
80,Sustainability Science,Sustainability Science,"['Anita Talberg', 'Sebastian Thomas', 'Peter Christoff', 'David Karoly']",2018,10.1007/s11625-018-0527-8
81,Geoscientific Model Development,Geoscientific Model Development,"['Davide Zanchettin', 'Myriam Khodri', 'Claudia Timmreck', 'Matthew Toohey', 'Anja Schmidt', 'Edwin P. Gerber', 'Gabriele Hegerl', 'Alan Robock', 'Francesco S. R. Pausata', 'William T. Ball', 'Susanne E. Bauer', 'Slimane Bekki', 'Sandip S. Dhomse', 'Allegra N. LeGrande', 'Graham W. Mann', 'Lauren Marshall', 'Michael Mills', 'Marion Marchand', 'Ulrike Niemeier', 'Virginie Poulain', 'Eugene Rozanov', 'Angelo Rubino', 'Andrea Stenke', 'Kostas Tsigaridis', 'Fiona Tummon']",2016,10.5194/gmd-9-2701-2016
82,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Daniele Visioni', 'Ewa M. Bednarz', 'Walker R. Lee', 'Ben Kravitz', 'Andy Jones', 'Jim M. Haywood', 'Douglas G. MacMartin']",2023,10.5194/acp-23-663-2023
83,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Roland Séférian', 'Pierre Nabat', 'Martine Michou', 'David Saint‐Martin', 'Aurore Voldoire', 'Jeanne Colin', 'Bertrand Decharme', 'Christine Delire', 'Sarah Berthet', 'Matthieu Chevallier', 'Stephane Sénési', 'Laurent Franchisteguy', 'Jessica Vial', 'Marc Mallet', 'Emilie Joetzjer', 'Olivier Geoffroy', 'Jean‐François Guérémy', 'Marie‐Pierre Moine', 'Rym Msadek', 'Aurélien Ribes', 'Matthias Rocher', 'Romain Roehrig', 'David Salas‐y‐Mélia', 'Emilia Sanchez', 'Laurent Terray', 'Sophie Valcke', 'Robin Waldman', 'Olivier Aumont', 'Laurent Bopp', 'Julie Deshayes', 'Christian Éthé', 'Gurvan Madec']",2019,10.1029/2019MS001791
84,Earth's Future,Earth's Future,"['Pei Zhan', 'Wenquan Zhu', 'Tianyi Zhang', 'Xuefeng Cui', 'Nan Li']",2019,10.1029/2018EF001094
85,Sustainability Science,Sustainability Science,"['Sean Low', 'Stefan Schäfer']",2019,10.1007/s11625-019-00692-x
86,Geoscientific Model Development,Geoscientific Model Development,"['Nathan P. Gillett', 'Hideo Shiogama', 'Bernd Funke', 'Gabriele Hegerl', 'Reto Knutti', 'Katja Matthes', 'Benjamin D. Santer', 'Daithi Stone', 'Claudia Tebaldi']",2016,10.5194/gmd-9-3685-2016
87,Geophysical Research Letters,Geophysical Research Letters,"['Zhaochen Liu', 'Xianmei Lang', 'Jiapeng Miao', 'Dabang Jiang']",2023,10.1029/2022GL102109
88,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['L. S. Jackson', 'J. A. Crook', 'P. M. Forster']",2016,10.1002/2015JD024304
89,The Cryosphere,The Cryosphere,"['Xavier Fettweis', 'Stefan Hofer', 'Roland Séférian', 'Charles Amory', 'Alison Delhasse', 'Sébastien Doutreloup', 'Christoph Kittel', 'Charlotte Lang', 'Joris Van Bever', 'Florent Veillon', 'Peter Irvine']",2021,10.5194/tc-15-3013-2021
90,Earth System Dynamics,Earth System Dynamics,"['Yan Zhang', 'Douglas G. MacMartin', 'Daniele Visioni', 'Ben Kravitz']",2022,10.5194/esd-13-201-2022
91,Geophysical Research Letters,Geophysical Research Letters,"['J. G. Virgin', 'C. G. Fletcher']",2022,10.1029/2022GL100200
92,Environmental Research Communications,Environmental Research Communications,"['Wake Smith', 'Umang Bhattarai', 'Douglas G MacMartin', 'Walker Raymond Lee', 'Daniele Visioni', 'Ben Kravitz', 'Christian V Rice']",2022,10.1088/2515-7620/ac8cd3
93,Weather and Climate Extremes,Weather and Climate Extremes,"['Seungmok Paik', 'Seung-Ki Min', 'Soon-Il An']",2022,10.1016/j.wace.2022.100489
94,Geophysical Research Letters,Geophysical Research Letters,"['Lei Duan', 'Long Cao', 'Govindasamy Bala', 'Ken Caldeira']",2019,10.1029/2019GL083701
95,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Ewa M. Bednarz', 'Daniele Visioni', 'Ben Kravitz', 'Andy Jones', 'James M. Haywood', 'Jadwiga Richter', 'Douglas G. MacMartin', 'Peter Braesicke']",2023,10.5194/acp-23-687-2023
96,Journal of Climate,Journal of Climate,"['Weiyi Sun', 'Bin Wang', 'Jian Liu', 'Deliang Chen', 'Chaochao Gao', 'Liang Ning', 'Lin Chen']",2019,10.1175/JCLI-D-18-0290.1
97,Bulletin of Volcanology,Bulletin of Volcanology,"['Thomas J. Aubry', 'Jamie I. Farquharson', 'Colin R. Rowell', 'Sebastian F. L. Watt', 'Virginie Pinel', 'Frances Beckett', 'John Fasullo', 'Peter O. Hopcroft', 'David M. Pyle', 'Anja Schmidt', 'John Staunton Sykes']",2022,10.1007/s00445-022-01562-8
98,Environmental Research Letters,Environmental Research Letters,"['Zachary M Labe', 'Elizabeth A Barnes', 'James W Hurrell']",2023,10.1088/1748-9326/acc81a
99,Earth's Future,Earth's Future,"['Hanna Lee', 'Altug Ekici', 'Jerry Tjiputra', 'Helene Muri', 'Sarah\xa0E. Chadburn', 'David M. Lawrence', 'Jörg Schwinger']",2019,10.1029/2018EF001146
100,SN Applied Sciences,SN Applied Sciences,"['Mojisola O. Adeniyi', 'Blessing E. I. Bassey']",2021,10.1007/s42452-021-04388-9
101,Earth System Dynamics,Earth System Dynamics,"['Ben Kravitz', 'Douglas G. MacMartin', 'Hailong Wang', 'Philip J. Rasch']",2016,10.5194/esd-7-469-2016
