,journal_title,article_title,contributors,year,doi
10,Geoscientific Model Development,Geoscientific Model Development,"['Yannic Fischler', 'Martin Rückamp', 'Christian Bischof', 'Vadym Aizinger', 'Mathieu Morlighem', 'Angelika Humbert']",2022,10.5194/gmd-15-3753-2022
11,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Shaocheng Xie', 'Yi‐Chi Wang', 'Wuyin Lin', 'Hsi‐Yen Ma', 'Qi Tang', 'Shuaiqi Tang', 'Xue Zheng', 'Jean‐Christophe Golaz', 'Guang J. Zhang', 'Minghua Zhang']",2019,10.1029/2019MS001702
12,A Performance-Portable Nonhydrostatic Atmospheric Dycore for the Energy Exascale Earth System Model Running at Cloud-Resolving Resolutions,"SC20: International Conference for High Performance Computing, Networking, Storage and Analysis","['Luca Bertagna', 'Oksana Guba', 'Mark A. Taylor', 'James G. Foucar', 'Jeff Larkin', 'Andrew M. Bradley', 'Sivasankaran Rajamanickam', 'Andrew G. Salinger']",2020,10.1109/SC41405.2020.00096
13,Journal of Geophysical Research: Biogeosciences,Journal of Geophysical Research: Biogeosciences,"['M. Berkelhammer', 'B. Drewniak', 'B. Ahlswede', 'M. A. Gonzalez‐Meler']",2022,10.1029/2021JG006612
14,Data Science Journal,Data Science Journal,"['Maegen B. Simmonds', 'William J. Riley', 'Deborah A. Agarwal', 'Xingyuan Chen', 'Shreyas Cholia', 'Robert Crystal-Ornelas', 'Ethan T. Coon', 'Dipankar Dwivedi', 'Valerie C. Hendrix', 'Maoyi Huang', 'Ahmad Jan', 'Zarine Kakalia', 'Jitendra Kumar', 'Charles D. Koven', 'Li Li', 'Mario Melara', 'Lavanya Ramakrishnan', 'Daniel M. Ricciuto', 'Anthony P. Walker', 'Wei Zhi', 'Qing Zhu', 'Charuleka Varadharajan']",2022,10.5334/dsj-2022-003
15,Atmospheric Measurement Techniques,Atmospheric Measurement Techniques,"['Robert Jackson', 'Scott Collis', 'Valentin Louf', 'Alain Protat', 'Die Wang', 'Scott Giangrande', 'Elizabeth J. Thompson', 'Brenda Dolan', 'Scott W. Powell']",2021,10.5194/amt-14-53-2021
16,Science of The Total Environment,Science of The Total Environment,"['Jorge A. Villa', 'Garrett J. Smith', 'Yang Ju', 'Lupita Renteria', 'Jordan C. Angle', 'Evan Arntzen', 'Samuel F. Harding', 'Huiying Ren', 'Xingyuan Chen', 'Audrey H. Sawyer', 'Emily B. Graham', 'James C. Stegen', 'Kelly C. Wrighton', 'Gil Bohrer']",2020,10.1016/j.scitotenv.2020.136920
17,Frontiers in Forests and Global Change,Frontiers in Forests and Global Change,"['Kara Allen', 'Joshua B. Fisher', 'Richard P. Phillips', 'Jennifer S. Powers', 'Edward R. Brzostek']",2020,10.3389/ffgc.2020.00043
18,Current Climate Change Reports,Current Climate Change Reports,"['Helene T. Hewitt', 'Malcolm Roberts', 'Pierre Mathiot', 'Arne Biastoch', 'Ed Blockley', 'Eric P. Chassignet', 'Baylor Fox-Kemper', 'Pat Hyder', 'David P. Marshall', 'Ekaterina Popova', 'Anne-Marie Treguier', 'Laure Zanna', 'Andrew Yool', 'Yongqiang Yu', 'Rebecca Beadling', 'Mike Bell', 'Till Kuhlbrodt', 'Thomas Arsouze', 'Alessio Bellucci', 'Fred Castruccio', 'Bolan Gan', 'Dian Putrasahan', 'Christopher D. Roberts', 'Luke Van Roekel', 'Qiuying Zhang']",2020,10.1007/s40641-020-00164-w
19,Climate Dynamics,Climate Dynamics,"['Subodh Kumar Saha', 'Yongkang Xue', 'Sujith Krishnakumar', 'Ismaila Diallo', 'Yashas Shivamurthy', 'Tetsu Nakamura', 'Qi Tang', 'Hemantkumar S. Chaudhari']",2023,10.1007/s00382-023-06709-7
20,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Huan Guo', 'Yi Ming', 'Songmiao Fan', 'Andrew T. Wittenberg', 'Rong Zhang', 'Ming Zhao', 'Linjiong Zhou']",2022,10.1029/2022MS003111
21,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Ragnhild Bieltvedt Skeie', 'Gunnar Myhre', 'Øivind Hodnebrog', 'Philip J. Cameron-Smith', 'Makoto Deushi', 'Michaela I. Hegglin', 'Larry W. Horowitz', 'Ryan J. Kramer', 'Martine Michou', 'Michael J. Mills', 'Dirk J. L. Olivié', 'Fiona M. O’ Connor', 'David Paynter', 'Bjørn H. Samset', 'Alistair Sellar', 'Drew Shindell', 'Toshihiko Takemura', 'Simone Tilmes', 'Tongwen Wu']",2020,10.1038/s41612-020-00131-0
22,A Co-Design Study Of Fusion Whole Device Modeling Using Code Coupling,2019 IEEE/ACM 5th International Workshop on Data Analysis and Reduction for Big Scientific Data (DRBSD-5),"['Jong Youl Choi', 'Jeremy Logan', 'Kshitij Mehta', 'Eric Suchyta', 'William Godoy', 'Nick Thompson', 'Lipeng Wan', 'Jieyang Chen', 'Norbert Podhorszki', 'Matthew Wolf', 'Scott Klasky', 'Julien Dominski', 'Choong-Seock Chang']",2019,10.1109/DRBSD-549595.2019.00011
23,Geoscientific Model Development,Geoscientific Model Development,"['Maria J. Chinita', 'Mikael Witte', 'Marcin J. Kurowski', 'Joao Teixeira', 'Kay Suselj', 'Georgios Matheou', 'Peter Bogenschutz']",2023,10.5194/gmd-16-1909-2023
24,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,['O. Morgenstern'],2021,10.1029/2020JD034161
25,Geoscientific Model Development,Geoscientific Model Development,"['Donghui Xu', 'Gautam Bisht', 'Khachik Sargsyan', 'Chang Liao', 'L. Ruby Leung']",2022,10.5194/gmd-15-5021-2022
26,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Shixuan Zhang', 'Christopher J. Vogl', 'Vincent E. Larson', 'Quan M. Bui', 'Hui Wan', 'Philip J. Rasch', 'Carol S. Woodward']",2023,10.1029/2023MS003633
27,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['W. M. Hannah', 'C. R. Jones', 'B. R. Hillman', 'M. R. Norman', 'D. C. Bader', 'M. A. Taylor', 'L. R. Leung', 'M. S. Pritchard', 'M. D. Branson', 'G. Lin', 'K. G. Pressel', 'J. M. Lee']",2020,10.1029/2019MS001863
28,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['C.‐C. Chen', 'J. H. Richter', 'C. Liu', 'M. W. Moncrieff', 'Q. Tang', 'W. Lin', 'S. Xie', 'P. J. Rasch']",2021,10.1029/2020MS002401
29,Environmental Research Letters,Environmental Research Letters,"['Jing Tao', 'Qing Zhu', 'William J Riley', 'Rebecca B Neumann']",2021,10.1088/1748-9326/abf6f5
30,Geoscientific Model Development,Geoscientific Model Development,"['Walter Hannah', 'Kyle Pressel', 'Mikhail Ovchinnikov', 'Gregory Elsaesser']",2022,10.5194/gmd-15-6243-2022
31,Geoscientific Model Development,Geoscientific Model Development,"['Yong Wang', 'Guang J. Zhang', 'Shaocheng Xie', 'Wuyin Lin', 'George C. Craig', 'Qi Tang', 'Hsi-Yen Ma']",2021,10.5194/gmd-14-1575-2021
32,Earth and Space Science,Earth and Space Science,"['Meng Zhang', 'Shaocheng Xie', 'Xiaohong Liu', 'Wuyin Lin', 'Kai Zhang', 'Hsi‐Yen Ma', 'Xue Zheng', 'Yuying Zhang']",2020,10.1029/2020EA001125
33,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['L. Bock', 'A. Lauer', 'M. Schlund', 'M. Barreiro', 'N. Bellouin', 'C. Jones', 'G. A. Meehl', 'V. Predoi', 'M. J. Roberts', 'V. Eyring']",2020,10.1029/2019JD032321
34,Journal of Climate,Journal of Climate,"['R. L. Beadling', 'J. L. Russell', 'R. J. Stouffer', 'M. Mazloff', 'L. D. Talley', 'P. J. Goodman', 'J. B. Sallée', 'H. T. Hewitt', 'P. Hyder', 'Amarjiit Pandde']",2020,10.1175/JCLI-D-19-0970.1
35,Science of The Total Environment,Science of The Total Environment,"['Behzad Mozafari', 'Michael Bruen', 'Shane Donohue', 'Florence Renou-Wilson', ""Fiachra O'Loughlin""]",2023,10.1016/j.scitotenv.2023.162890
36,Journal of Climate,Journal of Climate,"['Salil Mahajan', 'Qi Tang', 'Noel D. Keen', 'Jean-Christophe Golaz', 'Luke P. van Roekel']",2022,10.1175/JCLI-D-20-1011.1
37,Geoscientific Model Development,Geoscientific Model Development,"['Anthony Bernus', 'Catherine Ottlé']",2022,10.5194/gmd-15-4275-2022
38,Geophysical Research Letters,Geophysical Research Letters,"['W. Weijer', 'W. Cheng', 'O. A. Garuba', 'A. Hu', 'B. T. Nadiga']",2020,10.1029/2019GL086075
39,Geoscientific Model Development,Geoscientific Model Development,"['Qi Tang', 'Michael J. Prather', 'Juno Hsu', 'Daniel J. Ruiz', 'Philip J. Cameron-Smith', 'Shaocheng Xie', 'Jean-Christophe Golaz']",2021,10.5194/gmd-14-1219-2021
40,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Jinbo Xie', 'Zhenghui Xie', 'Binghao Jia', 'Peihua Qin', 'Bin Liu', 'Longhuan Wang', 'Yan Wang', 'Ruichao Li', 'Si Chen', 'Shuang Liu', 'Yujing Zeng', 'Junqiang Gao', 'Lijuan Li', 'Yongqiang Yu', 'Li Dong', 'Bin Wang', 'Zhipeng Xie']",2021,10.1029/2020MS002171
41,Global Change Biology,Global Change Biology,['various'],2022,10.1111/gcb.16075
42,New Phytologist,New Phytologist,"['Alistair Rogers', 'Dushan P. Kumarathunge', 'Danica L. Lombardozzi', 'Belinda E. Medlyn', 'Shawn P. Serbin', 'Anthony P. Walker']",2021,10.1111/nph.17092
43,Ocean Modelling,Ocean Modelling,"['Yu-Heng Tseng', 'Shou-En Tsao', 'Yi-Chun Kuo', 'Jia-Ying Tsai']",2022,10.1016/j.ocemod.2022.102109
44,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Yi‐Chi Wang', 'Huang‐Hsiung Hsu', 'Chao‐An Chen', 'Wan‐Ling Tseng', 'Pei‐Chun Hsu', 'Cheng‐Wei Lin', 'Yu‐Luen Chen', 'Li‐Chiang Jiang', 'Yu‐Chi Lee', 'Hsin‐Chien Liang', 'Wen‐Ming Chang', 'Wei‐Liang Lee', 'Chein‐Jung Shiu']",2021,10.1029/2020MS002353
45,The Cryosphere,The Cryosphere,"['Jing Tao', 'Qing Zhu', 'William J. Riley', 'Rebecca B. Neumann']",2021,10.5194/tc-15-5281-2021
46,Nature Climate Change,Nature Climate Change,"['Timothy Andrews', 'Piers M. Forster']",2020,10.1038/s41558-020-0696-1
47,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Guangxing Lin', 'Christopher R. Jones', 'L. Ruby Leung', 'Zhe Feng', 'Mikhail Ovchinnikov']",2022,10.1029/2021MS002660
48,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Matthew Hecht', 'Milena Veneziani', 'Wilbert Weijer', 'Ben Kravitz', 'Susannah Burrows', 'Darin Comeau', 'Elizabeth Hunke', 'Nicole Jeffery', 'Jorge Urrego‐Blanco', 'Hailong Wang', 'Shanlin Wang', 'Jiaxu Zhang', 'David Bailey', 'Catrin Mills', 'Philip Rasch', 'Nathan Urban']",2019,10.1029/2018MS001524
49,Evaluating Scientific Workflow Engines for Data and Compute Intensive Discoveries,2019 IEEE International Conference on Big Data (Big Data),"['Rina Singh', 'Jeffrey A. Graves', 'Valentine Anantharaj', 'Sreenivas R. Sukumar']",2019,10.1109/BigData47090.2019.9006223
50,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,"['Tsuyoshi Koshiro', 'Hideaki Kawai', 'Akira T. Noda']",2022,10.1073/pnas.2200635119
51,Science Advances,Science Advances,"['Pengfei Liu', 'Jed O. Kaplan', 'Loretta J. Mickley', 'Yang Li', 'Nathan J. Chellman', 'Monica M. Arienzo', 'John K. Kodros', 'Jeffrey R. Pierce', 'Michael Sigl', 'Johannes Freitag', 'Robert Mulvaney', 'Mark A. J. Curran', 'Joseph R. McConnell']",2021,10.1126/sciadv.abc1379
52,Aerosol–climate modeling,Aerosols and Climate,"['Philip J. Rasch', 'Ken S. Carslaw']",2022,10.1016/B978-0-12-819766-0.00009-2
53,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Nicholas J. Lutsko', 'Matthew T. Luongo', 'Casey J. Wall', 'Timothy A. Myers']",2022,10.1029/2022JD037486
54,Global Change Biology,Global Change Biology,"['Nicholas O. E. Ofiti', 'Emily F. Solly', 'Paul J. Hanson', 'Avni Malhotra', 'Guido L. B. Wiesenberg', 'Michael W. I. Schmidt']",2022,10.1111/gcb.15955
55,Geophysical Research Letters,Geophysical Research Letters,"['S. M. Niklasson', 'M. Veneziani', 'C. A. Rowe', 'P. F. Worcester', 'M. A. Dzieciuch', 'S. L. Bilek', 'S. F. Price', 'A. F. Roberts']",2023,10.1029/2022GL102216
56,Advances in Climate Change Research,Advances in Climate Change Research,"['Zan-Pin Xing', 'Lin Zhao', 'Lei Fan', 'Guo-Jie Hu', 'De-Fu Zou', 'Chong Wang', 'Shu-Ci Liu', 'Er-Ji Du', 'Yao Xiao', 'Ren Li', 'Guang-Yue Liu', 'Yong-Ping Qiao', 'Jian-Zong Shi']",2023,10.1016/j.accre.2023.01.007
57,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['J. H. Jungclaus', 'S. J. Lorenz', 'H. Schmidt', 'V. Brovkin', 'N. Brüggemann', 'F. Chegini', 'T. Crüger', 'P. De‐Vrese', 'V. Gayler', 'M. A. Giorgetta', 'O. Gutjahr', 'H. Haak', 'S. Hagemann', 'M. Hanke', 'T. Ilyina', 'P. Korn', 'J. Kröger', 'L. Linardakis', 'C. Mehlmann', 'U. Mikolajewicz', 'W. A. Müller', 'J. E. M. S. Nabel', 'D. Notz', 'H. Pohlmann', 'D. A. Putrasahan', 'T. Raddatz', 'L. Ramme', 'R. Redler', 'C. H. Reick', 'T. Riddick', 'T. Sam', 'R. Schneck', 'R. Schnur', 'M. Schupfner', 'J.‐S. Storch', 'F. Wachsmann', 'K.‐H. Wieners', 'F. Ziemen', 'B. Stevens', 'J. Marotzke', 'M. Claussen']",2022,10.1029/2021MS002813
58,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Mark A. Taylor', 'Oksana Guba', 'Andrew Steyer', 'Paul A. Ullrich', 'David M. Hall', 'Christopher Eldred']",2020,10.1029/2019MS001783
59,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Darin Comeau', 'Xylar S. Asay‐Davis', 'Carolyn Branecky Begeman', 'Matthew J. Hoffman', 'Wuyin Lin', 'Mark R. Petersen', 'Stephen F. Price', 'Andrew F. Roberts', 'Luke P. Van Roekel', 'Milena Veneziani', 'Jonathan D. Wolfe', 'Jeremy G. Fyke', 'Todd D. Ringler', 'Adrian K. Turner']",2022,10.1029/2021MS002468
60,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Timothy Andrews', 'Martin B. Andrews', 'Alejandro Bodas‐Salcedo', 'Gareth S. Jones', 'Till Kuhlbrodt', 'James Manners', 'Matthew B. Menary', 'Jeff Ridley', 'Mark A. Ringer', 'Alistair A. Sellar', 'Catherine A. Senior', 'Yongming Tang']",2019,10.1029/2019MS001866
61,Journal of Climate,Journal of Climate,"['Shuaiqi Tang', 'Peter Gleckler', 'Shaocheng Xie', 'Jiwoo Lee', 'Min-Seop Ahn', 'Curt Covey', 'Chengzhu Zhang']",2021,10.1175/JCLI-D-20-0639.1
62,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Sam J. Silva', 'Susannah M. Burrows', 'Katherine Calvin', 'Philip J. Cameron‐Smith', 'Xiaoying Shi', 'Tian Zhou']",2023,10.1029/2022JD037668
63,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['P. M. Caldwell', 'C. R. Terai', 'B. Hillman', 'N. D. Keen', 'P. Bogenschutz', 'W. Lin', 'H. Beydoun', 'M. Taylor', 'L. Bertagna', 'A. M. Bradley', 'T. C. Clevenger', 'A. S. Donahue', 'C. Eldred', 'J. Foucar', 'J.‐C. Golaz', 'O. Guba', 'R. Jacob', 'J. Johnson', 'J. Krishna', 'W. Liu', 'K. Pressel', 'A. G. Salinger', 'B. Singh', 'A. Steyer', 'P. Ullrich', 'D. Wu', 'X. Yuan', 'J. Shpund', 'H.‐Y. Ma', 'C. S. Zender']",2021,10.1029/2021MS002544
64,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Peter A. Bogenschutz', 'Takanobu Yamaguchi', 'Hsiang‐He Lee']",2021,10.1029/2020MS002239
65,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Tian Zhou', 'L. Ruby Leung', 'Guoyong Leng', 'Nathalie Voisin', 'Hong‐Yi Li', 'Anthony P. Craig', 'Teklu Tesfa', 'Yuna Mao']",2020,10.1029/2020MS002069
66,Science,Science,"['William R. L. Anderegg', 'Chao Wu', 'Nezha Acil', 'Nuno Carvalhais', 'Thomas A. M. Pugh', 'Jon P. Sadler', 'Rupert Seidl']",2022,10.1126/science.abp9723
67,Computer Graphics Forum,Computer Graphics Forum,"['Lin Yan', 'Paul Aaron Ullrich', 'Luke P. Van Roekel', 'Bei Wang', 'Hanqi Guo']",2023,10.1111/cgf.14799
68,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['T. Waterman', 'A. D. Bragg', 'G. Katul', 'N. Chaney']",2022,10.1029/2021JD036236
69,SPEL: Software tool for Porting E3SM Land Model with OpenACC in a Function Unit Test Framework,2022 Workshop on Accelerator Programming Using Directives (WACCPD),"['Peter Schwartz', 'Dali Wang', 'Fengming Yuan', 'Peter Thornton']",2022,10.1109/WACCPD56842.2022.00010
70,Polar Science,Polar Science,"['Mikhail M. Latonin', 'Igor L. Bashmachnikov', 'Leonid P. Bobylev', 'Richard Davy']",2021,10.1016/j.polar.2021.100677
71,Journal of Computational Physics,Journal of Computational Physics,"['Rihui Lan', 'Lili Ju', 'Zhu Wang', 'Max Gunzburger', 'Philip Jones']",2022,10.1016/j.jcp.2022.111050
72,Geoscientific Model Development,Geoscientific Model Development,"['David H. Marsico', 'Paul A. Ullrich']",2023,10.5194/gmd-16-1537-2023
73,Journal of Climate,Journal of Climate,"['Anna Lea Albright', 'Cristian Proistosescu', 'Peter Huybers']",2021,10.1175/JCLI-D-21-0167.1
74,Geoscientific Model Development,Geoscientific Model Development,"['Milena Veneziani', 'Wieslaw Maslowski', 'Younjoo J. Lee', ""Gennaro D'Angelo"", 'Robert Osinski', 'Mark R. Petersen', 'Wilbert Weijer', 'Anthony P. Craig', 'John D. Wolfe', 'Darin Comeau', 'Adrian K. Turner']",2022,10.5194/gmd-15-3133-2022
75,Statistical Analysis and Data Mining: The ASA Data Science Journal,Statistical Analysis and Data Mining: The ASA Data Science Journal,"['Samuel Myren', 'Earl Lawrence']",2021,10.1002/sam.11507
76,Global Change Biology,Global Change Biology,"['Zeli Tan', 'L. Ruby Leung', 'Hong‐Yi Li', 'Teklu Tesfa', 'Qing Zhu', 'Maoyi Huang']",2020,10.1111/gcb.14982
77,Earth and Space Science,Earth and Space Science,"['Jonathan H. Jiang', 'Hui Su', 'Longtao Wu', 'Chengxing Zhai', 'Kathleen A. Schiro']",2021,10.1029/2020EA001520
78,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['W. Liu', 'P. A. Ullrich', 'J. Li', 'C. Zarzycki', 'P. M. Caldwell', 'L. R. Leung', 'Y. Qian']",2023,10.1029/2022MS003358
79,Earth's Future,Earth's Future,"['Yilin Fang', 'L. Ruby Leung']",2022,10.1029/2022EF002810
80,Environmental Earth Sciences,Environmental Earth Sciences,"['Ahmed S. Elshall', 'Ming Ye', 'Sven A. Kranz', 'Julie Harrington', 'Xiaojuan Yang', 'Yongshan Wan', 'Mathew Maltrud']",2022,10.1007/s12665-022-10343-7
81,Journal of Climate,Journal of Climate,"['Wenchao Chu', 'Yanluan Lin', 'Ming Zhao']",2022,10.1175/JCLI-D-21-0267.1
82,Geoscientific Model Development,Geoscientific Model Development,"['Landon A. Rieger', 'Jason N. S. Cole', 'John C. Fyfe', 'Stephen Po-Chedley', 'Philip J. Cameron-Smith', 'Paul J. Durack', 'Nathan P. Gillett', 'Qi Tang']",2020,10.5194/gmd-13-4831-2020
83,Journal of Geovisualization and Spatial Analysis,Journal of Geovisualization and Spatial Analysis,"['Divya Banesh', 'Mark R. Petersen', 'James Ahrens', 'Terece L. Turton', 'Francesca Samsel', 'Joseph Schoonover', 'Bernd Hamann']",2021,10.1007/s41651-021-00085-8
84,Quaternary Science Reviews,Quaternary Science Reviews,"['Anson H. Cheung', 'Richard S. Vachula', 'Elizabeth Clifton', 'Samantha Sandwick', 'James M. Russell']",2021,10.1016/j.quascirev.2020.106778
85,Geoscientific Model Development,Geoscientific Model Development,"['Meng Huang', 'Po-Lun Ma', 'Nathaniel W. Chaney', 'Dalei Hao', 'Gautam Bisht', 'Megan D. Fowler', 'Vincent E. Larson', 'L. Ruby Leung']",2022,10.5194/gmd-15-6371-2022
86,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Shixuan Zhang', 'Hui Wan', 'Philip J. Rasch', 'Balwinder Singh', 'Vincent E. Larson', 'Carol S. Woodward']",2019,10.1029/2019MS001817
87,Geoscientific Model Development,Geoscientific Model Development,"['Yongkang Xue', 'Tandong Yao', 'Aaron A. Boone', 'Ismaila Diallo', 'Ye Liu', 'Xubin Zeng', 'William K. M. Lau', 'Shiori Sugimoto', 'Qi Tang', 'Xiaoduo Pan', 'Peter J. van Oevelen', 'Daniel Klocke', 'Myung-Seo Koo', 'Tomonori Sato', 'Zhaohui Lin', 'Yuhei Takaya', 'Constantin Ardilouze', 'Stefano Materia', 'Subodh K. Saha', 'Retish Senan', 'Tetsu Nakamura', 'Hailan Wang', 'Jing Yang', 'Hongliang Zhang', 'Mei Zhao', 'Xin-Zhong Liang', 'J. David Neelin', 'Frederic Vitart', 'Xin Li', 'Ping Zhao', 'Chunxiang Shi', 'Weidong Guo', 'Jianping Tang', 'Miao Yu', 'Yun Qian', 'Samuel S. P. Shen', 'Yang Zhang', 'Kun Yang', 'Ruby Leung', 'Yuan Qiu', 'Daniele Peano', 'Xin Qi', 'Yanling Zhan', 'Michael A. Brunke', 'Sin Chan Chou', 'Michael Ek', 'Tianyi Fan', 'Hong Guan', 'Hai Lin', 'Shunlin Liang', 'Helin Wei', 'Shaocheng Xie', 'Haoran Xu', 'Weiping Li', 'Xueli Shi', 'Paulo Nobre', 'Yan Pan', 'Yi Qin', 'Jeff Dozier', 'Craig R. Ferguson', 'Gianpaolo Balsamo', 'Qing Bao', 'Jinming Feng', 'Jinkyu Hong', 'Songyou Hong', 'Huilin Huang', 'Duoying Ji', 'Zhenming Ji', 'Shichang Kang', 'Yanluan Lin', 'Weiguang Liu', 'Ryan Muncaster', 'Patricia de Rosnay', 'Hiroshi G. Takahashi', 'Guiling Wang', 'Shuyu Wang', 'Weicai Wang', 'Xu Zhou', 'Yuejian Zhu']",2021,10.5194/gmd-14-4465-2021
88,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Aaron S. Donahue', 'Peter M. Caldwell']",2020,10.1029/2020MS002080
89,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Sabine Haase', 'Jaika Fricke', 'Tim Kruschke', 'Sebastian Wahl', 'Katja Matthes']",2020,10.5194/acp-20-14043-2020
90,Geophysical Research Letters,Geophysical Research Letters,"['Alexandre Audette', 'Robert A. Fajber', 'Paul J. Kushner', 'Yutian Wu', 'Yannick Peings', 'Gudrun Magnusdottir', 'Rosie Eade', 'Michael Sigmond', 'Lantao Sun']",2021,10.1029/2020GL089990
91,Atmosphere,Atmosphere,"['Eliana Kai Juarez', 'Mark R. Petersen']",2021,10.3390/atmos13010046
92,Climate Dynamics,Climate Dynamics,"['Soumya Mohan', 'R. D. Ruchith']",2023,10.1007/s00382-023-06871-y
93,Journal of Climate,Journal of Climate,"['Sijia Lou', 'Yang Yang', 'Hailong Wang', 'Jian Lu', 'Steven J. Smith', 'Fukai Liu', 'Philip J. Rasch']",2019,10.1175/JCLI-D-19-0549.1
94,Geoscientific Model Development,Geoscientific Model Development,"['Chengzhu Zhang', 'Jean-Christophe Golaz', 'Ryan Forsyth', 'Tom Vo', 'Shaocheng Xie', 'Zeshawn Shaheen', 'Gerald L. Potter', 'Xylar S. Asay-Davis', 'Charles S. Zender', 'Wuyin Lin', 'Chih-Chieh Chen', 'Chris R. Terai', 'Salil Mahajan', 'Tian Zhou', 'Karthik Balaguru', 'Qi Tang', 'Cheng Tao', 'Yuying Zhang', 'Todd Emmenegger', 'Susannah Burrows', 'Paul A. Ullrich']",2022,10.5194/gmd-15-9031-2022
95,Ecological Applications,Ecological Applications,"['Cynthia Nevison', 'Peter Hess', 'Christine Goodale', 'Qing Zhu', 'Julius Vira']",2022,10.1002/eap.2528
96,Geoscientific Model Development,Geoscientific Model Development,"['Po-Lun Ma', 'Bryce E. Harrop', 'Vincent E. Larson', 'Richard B. Neale', 'Andrew Gettelman', 'Hugh Morrison', 'Hailong Wang', 'Kai Zhang', 'Stephen A. Klein', 'Mark D. Zelinka', 'Yuying Zhang', 'Yun Qian', 'Jin-Ho Yoon', 'Christopher R. Jones', 'Meng Huang', 'Sheng-Lun Tai', 'Balwinder Singh', 'Peter A. Bogenschutz', 'Xue Zheng', 'Wuyin Lin', 'Johannes Quaas', 'Hélène Chepfer', 'Michael A. Brunke', 'Xubin Zeng', 'Johannes Mülmenstädt', 'Samson Hagos', 'Zhibo Zhang', 'Hua Song', 'Xiaohong Liu', 'Michael S. Pritchard', 'Hui Wan', 'Jingyu Wang', 'Qi Tang', 'Peter M. Caldwell', 'Jiwen Fan', 'Larry K. Berg', 'Jerome D. Fast', 'Mark A. Taylor', 'Jean-Christophe Golaz', 'Shaocheng Xie', 'Philip J. Rasch', 'L. Ruby Leung']",2022,10.5194/gmd-15-2881-2022
97,Geophysical Research Letters,Geophysical Research Letters,"['Andrea J. Dittus', 'Ed Hawkins', 'Laura J. Wilcox', 'Rowan T. Sutton', 'Christopher J. Smith', 'Martin B. Andrews', 'Piers M. Forster']",2020,10.1029/2019GL085806
98,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Sean Patrick Santos', 'Peter M. Caldwell', 'Christopher S. Bretherton']",2021,10.1029/2020MS002359
99,Harnessing Extreme Heterogeneity for Ocean Modeling with Tensors,Proceedings of the 2nd International Workshop on Extreme Heterogeneity Solutions,"['Li Tang', 'Philip Jones', 'Scott Pakin']",2023,10.1145/3587278.3595645
100,Geoscientific Model Development,Geoscientific Model Development,"['Israel Silber', 'Robert C. Jackson', 'Ann M. Fridlind', 'Andrew S. Ackerman', 'Scott Collis', 'Johannes Verlinde', 'Jiachen Ding']",2022,10.5194/gmd-15-901-2022
101,Global Change Biology,Global Change Biology,"['Fa Li', 'Dalei Hao', 'Qing Zhu', 'Kunxiaojia Yuan', 'Renato K. Braghiere', 'Liming He', 'Xiangzhong Luo', 'Shanshan Wei', 'William J. Riley', 'Yelu Zeng', 'Min Chen']",2023,10.1111/gcb.16503
102,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Mark D. Zelinka', 'Stephen A. Klein', 'Yi Qin', 'Timothy A. Myers']",2022,10.1029/2021JD035198
